date,product_category,product_name,region,units_sold,customer_segment,customer_type,customer_satisfaction,marketing_spend_usd,discount_percentage_percent,competitor_influence,return_rate_percent,ai_ml_adoption_rate_percent,ad_campaign_effectiveness,customer_retention_rate_percent,market_share_percent,sales_revenue_usd
2002-03-10,Gaming,Tesla T4,Africa,1320,AI Researchers,Business,2.3,94025.3,0,Medium,4.33,77,0.23,72,63.06,301980889.5
2021-12-06,AI,RTX 3080,Africa,2405,Educational Institutions,Individual,2.1,41164.94,14,Medium,0.24,47,0.23,83,62.55,56235966145.42
2020-11-08,Data Center,RTX 4090,Africa,3200,AI Researchers,Individual,2.7,98715.79,0,Low,1.37,20,0.08,60,68.93,7410242518.42
2018-09-19,AI,RTX 4090,Africa,3441,Gamers,Business,4.2,43701.59,20,Medium,2,61,0.13,50,49.87,1556564995.88
1997-08-29,AI,Tesla T4,Africa,1662,AI Researchers,Business,3.2,30100.28,16,Medium,4.19,66,0.1,82,32.42,306690188.56
2017-05-20,Data Center,Quadro P2200,Africa,3709,Educational Institutions,Individual,3.5,108592.08,2,Low,3.1,27,0.28,79,37.64,306897851.73
2000-06-17,Gaming,Tesla V100,Africa,3860,Educational Institutions,Individual,2.7,141321.45,3,High,2.92,24,0.15,87,61.43,302934437.27
1996-05-04,OEM,Tesla V100,Africa,2585,AI Researchers,Business,3.6,45174.49,22,Low,1.12,68,0.07,85,50.76,315145617.53
2002-09-28,Gaming,RTX 3080,Africa,745,Educational Institutions,Individual,2.1,184139.03,25,Medium,2.42,35,0.22,81,57.36,298067752.56
2015-02-04,OEM,RTX 3080,Africa,3555,Cloud Providers,Individual,2.2,64798.56,21,Medium,3.62,30,0.18,66,69.8,281229831.07
2001-04-17,OEM,RTX 4090,Africa,2549,AI Researchers,Individual,1.1,67952.75,23,Medium,1.33,31,0.28,67,68.07,282181370.96
2014-10-08,AI,Tesla T4,Africa,4197,Gamers,Individual,2.8,74878.96,12,Medium,3.56,61,0.24,58,37.21,314465940.59
2022-12-01,AI,Tesla V100,Africa,3504,Gamers,Business,3.3,80610.66,22,Medium,0.42,51,0.14,59,66.6,189910401130.3
1999-04-15,OEM,Quadro P2200,Africa,1512,Educational Institutions,Individual,1.2,49153.46,23,High,1.73,69,0.14,65,32.8,316517333.87
2005-04-20,OEM,Tesla V100,Africa,2355,Educational Institutions,Business,1.6,192400.26,6,Medium,2,88,0.14,84,53.25,304971104.23
2001-02-08,AI,Quadro P2200,Africa,1286,Educational Institutions,Individual,4,62548.76,3,Medium,1.94,37,0.22,79,67.09,319537162.35
2001-10-29,OEM,Quadro P2200,Africa,3313,Educational Institutions,Individual,2.5,133934.22,19,High,2.54,57,0.19,51,51.02,307796049.52
2012-01-12,OEM,Quadro P2200,Africa,1657,Educational Institutions,Business,1.2,94994.78,10,Low,0.28,29,0.24,81,57.04,285983338.79
2013-02-21,Data Center,Tesla V100,Africa,120,AI Researchers,Individual,4.7,82767.99,3,Medium,4.42,53,0.23,71,32.72,287850717.51
2014-12-10,OEM,RTX 4090,Africa,1265,Cloud Providers,Business,4.7,42080.94,11,High,3.68,67,0.1,57,66.98,319914129.74
2020-08-21,Gaming,Tesla T4,Africa,4961,Cloud Providers,Individual,3.1,76699.22,16,Medium,2.37,83,0.17,85,34.11,1804087982.74
2016-08-28,Data Center,Tesla T4,Africa,2483,Educational Institutions,Business,2.3,58312.82,14,High,3.27,56,0.27,51,50.48,314209307.36
2020-04-30,Data Center,Tesla V100,Africa,1658,Gamers,Business,2.1,129420.47,5,Low,4.87,80,0.28,60,40.38,2170108311.67
2017-05-22,Gaming,RTX 4090,Africa,3593,Educational Institutions,Individual,1.8,198934.16,21,Low,4.67,34,0.2,65,63.24,305031875.68
2018-06-21,Data Center,Quadro P2200,Africa,3750,Educational Institutions,Individual,5,145946.99,21,High,2.31,12,0.23,66,35.24,1417678200
1998-02-17,Data Center,Quadro P2200,Africa,2947,Cloud Providers,Business,1.5,160179.72,14,Medium,1.81,73,0.23,51,53.14,313825362.94
1999-10-01,Data Center,RTX 4090,Africa,2090,Educational Institutions,Individual,3.2,162263.84,8,Medium,0.81,67,0.28,56,52.55,319304523.28
2017-02-24,Gaming,RTX 3080,Africa,1656,Cloud Providers,Business,2.3,168463.52,0,Medium,4.82,20,0.25,57,53.36,295430297.7
2024-03-09,Data Center,Tesla T4,Africa,4596,Educational Institutions,Individual,4.2,159261.18,22,Low,3.68,38,0.11,52,68.48,511628169691.86
1996-10-22,Gaming,RTX 3080,Africa,1474,Gamers,Business,3.9,175245.87,17,Medium,1.12,69,0.16,51,38.41,318821330.47
2015-05-14,AI,RTX 3080,Africa,2898,Educational Institutions,Business,1.9,120017.26,18,Medium,4.08,51,0.28,83,44.36,316732898.06
2005-01-27,Gaming,Tesla T4,Africa,2571,Educational Institutions,Individual,3.7,71775.55,22,High,4.62,47,0.09,51,65.03,300553140.27
2001-01-10,AI,RTX 3080,Africa,384,Gamers,Individual,2,78030.97,20,Medium,3.01,61,0.27,79,61.66,293149113.23
2021-09-14,Gaming,Tesla V100,Africa,946,AI Researchers,Business,4.9,40550.05,21,Low,3.43,60,0.27,78,61.26,30746780291.89
1997-10-19,OEM,Tesla V100,Africa,3457,Cloud Providers,Individual,4.1,58091.25,18,Low,4.85,40,0.29,56,61.94,294272967.96
2002-01-11,OEM,RTX 3080,Africa,681,Gamers,Business,4.1,190503.83,9,Low,0.43,38,0.08,53,60.35,316475977.64
1997-09-01,Gaming,Quadro P2200,Africa,1704,Educational Institutions,Business,3,122455.56,10,High,2.08,88,0.15,52,58.27,283769705.08
2000-11-26,Gaming,Tesla V100,Africa,2731,Gamers,Individual,4.1,29870.43,13,Medium,4.96,33,0.13,64,69.24,310771600.21
2019-11-14,Data Center,RTX 3080,Africa,2847,Gamers,Individual,2.4,134376.7,8,High,0.73,41,0.14,82,30.99,3374814602.53
2012-11-04,OEM,Quadro P2200,Africa,3331,Gamers,Individual,1.6,141326.86,25,High,4.86,76,0.27,88,62.75,294713696.9
1995-03-27,OEM,Tesla V100,Africa,2732,Cloud Providers,Business,1.8,196326.3,14,High,4.01,79,0.08,69,42.95,286094928.61
1997-07-25,Data Center,RTX 3080,Africa,1761,AI Researchers,Business,2.2,160920.32,21,Medium,0.11,68,0.22,62,39.5,303045459.41
2019-10-29,AI,Tesla T4,Africa,3055,Gamers,Individual,1.5,32812.53,18,Medium,2.68,48,0.07,90,66.33,5778456156.25
2016-01-03,Gaming,RTX 3080,Africa,534,AI Researchers,Individual,2.8,26232.58,23,High,3.14,33,0.05,86,58.53,302529173.08
2003-05-11,AI,Quadro P2200,Africa,4692,Gamers,Individual,3.2,139900.02,19,Medium,2.45,37,0.23,61,46.86,292507543.37
2008-12-03,Data Center,Tesla V100,Africa,3782,Cloud Providers,Individual,4.2,162992.86,8,Medium,2.76,41,0.15,58,53.92,300192676.41
1996-04-22,AI,Quadro P2200,Africa,2491,Cloud Providers,Business,1.8,76183.73,6,Low,1.12,85,0.27,64,52.52,313557748.01
2007-11-10,OEM,RTX 4090,Africa,3027,Gamers,Business,1.2,39372.28,24,Low,0.88,68,0.29,74,60.27,300551275.54
1994-11-22,Data Center,RTX 4090,Africa,1406,Gamers,Business,1.5,179004.92,12,Medium,3.31,17,0.28,82,37.44,1764621586.22
2014-03-04,Data Center,Tesla T4,Africa,124,Cloud Providers,Individual,4.4,156426.11,3,Medium,4.5,73,0.25,83,52.52,319324531.1
2007-10-09,Gaming,Tesla V100,Africa,309,AI Researchers,Individual,1.8,126966.04,4,Medium,0.46,41,0.3,79,54.22,307674482.84
2021-02-04,AI,Tesla T4,Africa,2006,Educational Institutions,Business,1,11432.84,19,High,0.2,28,0.17,77,54.21,53252769507.62
2004-12-07,Data Center,Tesla T4,Africa,2160,Gamers,Business,4.4,173275.36,15,Medium,0.26,35,0.28,55,63.03,291397307.77
2012-02-13,AI,RTX 4090,Africa,198,Cloud Providers,Business,1.5,12028.37,3,Medium,4.4,35,0.26,83,43.39,300532849.65
2004-10-07,Data Center,RTX 3080,Africa,1624,Educational Institutions,Business,3.8,173830.58,14,Medium,2.25,15,0.2,52,48.37,297299867.37
2000-12-04,OEM,RTX 3080,Africa,2616,Educational Institutions,Individual,4.9,148607.28,19,Low,4.38,35,0.17,76,41.22,315812290.35
2006-06-09,Data Center,Quadro P2200,Africa,2454,Gamers,Business,2.4,143206.06,14,High,4.55,82,0.3,58,32.36,310081171.26
1999-02-12,OEM,Tesla T4,Africa,1976,Educational Institutions,Individual,1.6,83606.83,20,Low,2.08,87,0.19,52,58.63,296017766.29
2017-05-12,Gaming,Quadro P2200,Africa,2600,AI Researchers,Business,1.4,157002.93,8,Medium,4,66,0.28,71,31.35,312702199.74
2006-03-27,OEM,Quadro P2200,Africa,4388,Educational Institutions,Business,2.9,58640.6,11,High,2.53,53,0.26,85,69.06,284301036.98
1996-09-03,OEM,RTX 4090,Africa,3738,Cloud Providers,Business,1,186988.5,10,Medium,2.65,46,0.25,82,30.86,312991199.92
2001-02-16,Gaming,Tesla T4,Africa,2078,Educational Institutions,Individual,3.9,109403.76,19,Low,0.49,64,0.07,58,65.82,305552473.84
2015-01-31,Data Center,Tesla V100,Africa,3847,Cloud Providers,Business,4.8,35074.48,12,High,2.81,33,0.06,68,67.48,301448114.73
2022-08-17,OEM,RTX 3080,Africa,2344,Educational Institutions,Individual,4,117595.26,15,Low,4.14,55,0.13,60,59.05,201944332487.27
2003-09-07,Data Center,Quadro P2200,Africa,4286,Educational Institutions,Business,3.4,75949.75,22,Medium,1.24,19,0.15,84,36.2,294445776.7
2023-06-25,Gaming,Tesla V100,Africa,3886,Gamers,Individual,2.5,155856.49,6,Medium,2.95,18,0.12,59,44.09,360566406657.8
1997-05-04,Gaming,RTX 4090,Africa,1058,Educational Institutions,Individual,4.7,62664.93,22,Low,3.81,62,0.07,73,51.23,313083811.11
2020-09-26,OEM,Tesla T4,Africa,170,Cloud Providers,Individual,5,104879.69,8,High,1.26,43,0.09,71,35.97,2611124137.52
2004-09-08,Gaming,Quadro P2200,Africa,457,Educational Institutions,Business,3.5,189984.94,6,Low,3.94,30,0.13,84,41.68,314791994.26
2011-08-13,Gaming,RTX 4090,Africa,4804,Gamers,Business,4.3,177836.7,16,Medium,2.09,31,0.13,81,43.42,318550405.86
2010-11-16,AI,Tesla V100,Africa,1143,Cloud Providers,Business,3.9,51910.43,6,Low,1.91,43,0.24,71,42.63,292966619.74
2002-09-07,Data Center,Tesla T4,Africa,1053,Educational Institutions,Individual,1.7,100035.3,23,High,3.23,10,0.09,57,43,312649032.93
2023-11-04,OEM,RTX 3080,Africa,847,AI Researchers,Individual,4.1,10728.89,5,High,1.68,58,0.15,70,43.08,453687560788.38
2006-05-23,Data Center,RTX 4090,Africa,978,Cloud Providers,Individual,3.1,184889.15,25,High,4.6,44,0.08,76,39.41,292115161.44
2018-07-27,Data Center,Tesla T4,Africa,4712,Gamers,Individual,2.2,130732.67,13,High,2.26,22,0.21,52,39.87,1259244771.04
2010-09-15,Data Center,Tesla T4,Africa,4985,Gamers,Individual,3.9,173261.99,22,Low,2.89,13,0.17,62,44.27,319971093.89
1995-01-31,Data Center,RTX 3080,Africa,1646,AI Researchers,Individual,1.2,47503.28,22,High,4.2,10,0.07,75,38.22,292571895.07
2000-09-25,Data Center,RTX 3080,Africa,2063,Gamers,Business,3.8,59527.06,10,Medium,0.56,47,0.26,59,54.72,307611240.52
2007-02-12,OEM,Tesla T4,Africa,334,Educational Institutions,Individual,3.4,78831.45,0,Medium,2.22,37,0.13,74,69.55,314399711.63
2017-07-23,Gaming,Tesla V100,Africa,909,AI Researchers,Individual,3.9,191967.48,2,Low,3.78,23,0.24,70,31.81,289090672.62
2016-08-30,AI,Tesla V100,Africa,1534,Educational Institutions,Business,4.6,46577.03,13,Low,2.46,71,0.13,71,66.94,290945519.04
2013-06-09,AI,Tesla V100,Africa,3508,AI Researchers,Individual,1.2,140921.8,22,Low,0.91,32,0.09,55,36.2,294256098.3
2018-04-06,Data Center,Tesla V100,Africa,4052,Cloud Providers,Individual,3.3,154043.51,10,High,3.14,63,0.21,50,60.47,1667457931.04
2005-03-20,OEM,RTX 3080,Africa,1225,Educational Institutions,Business,3.3,118818.35,17,Medium,1.94,35,0.12,54,30.48,286461227.13
2012-11-14,Gaming,RTX 3080,Africa,717,Educational Institutions,Individual,1.3,74230.43,1,Medium,4.95,46,0.25,72,33.06,297063702.81
1993-10-07,Data Center,RTX 3080,Africa,1116,Cloud Providers,Individual,2.4,71237.62,25,High,2.18,43,0.19,63,38.76,1358544461.77
2013-02-18,AI,RTX 4090,Africa,957,Educational Institutions,Business,2.1,18147.64,5,Medium,3.58,74,0.26,70,69.25,282008498.62
2002-07-06,Data Center,RTX 4090,Africa,3379,AI Researchers,Individual,2.7,42096.12,21,Medium,4,41,0.08,75,38.91,295634094.56
1993-09-10,Gaming,RTX 3080,Africa,568,Educational Institutions,Business,3.4,104221.06,1,Medium,5,67,0.18,50,31.63,1780914333.98
2012-04-06,Data Center,RTX 3080,Africa,3579,AI Researchers,Individual,3.8,92315.13,9,Medium,1.16,80,0.05,66,63.15,294044703.32
2016-01-22,AI,Quadro P2200,Africa,499,Educational Institutions,Business,1.8,37491.93,10,High,4.65,24,0.25,60,57.66,313429460.89
2004-06-29,AI,RTX 3080,Africa,948,AI Researchers,Individual,3.1,105997.4,7,Medium,2.62,47,0.06,68,58.08,307331651.08
2006-12-03,Gaming,RTX 3080,Africa,1260,AI Researchers,Individual,2.3,51464.6,9,High,1.4,81,0.22,53,65.6,313448381.87
1993-11-02,AI,Tesla V100,Africa,1085,AI Researchers,Business,2.1,106278.68,4,Medium,0.12,49,0.16,79,56.43,1358865520.14
2008-02-29,OEM,Tesla V100,Africa,658,Gamers,Individual,2.2,131224.86,13,Medium,2.15,48,0.22,89,66.82,296020502.85
1999-10-17,AI,RTX 4090,Africa,1397,Educational Institutions,Individual,1.4,48778.2,3,Low,0.87,48,0.2,62,36.15,312619918.59
2014-12-08,Data Center,RTX 3080,Africa,4612,Educational Institutions,Business,3.8,41267.8,13,Medium,3.9,53,0.19,77,57.53,291365020.01
2012-05-01,AI,RTX 4090,Africa,139,Cloud Providers,Business,2.6,128797.25,0,Medium,4.99,63,0.12,68,67.32,319461202.27
1995-12-03,Gaming,Quadro P2200,Africa,3888,Gamers,Individual,1.3,43893.57,6,High,4.68,61,0.26,55,52.06,318707437.5
2000-07-21,AI,Tesla T4,Africa,1149,Educational Institutions,Business,2.4,74922.33,4,High,0.39,35,0.1,89,48.12,303632509.45
2005-05-09,OEM,Quadro P2200,Africa,NA,AI Researchers,Individual,4.6,145770.71,8,Low,4.67,21,0.1,82,68.27,313175853.37
2009-12-17,Data Center,Tesla T4,Africa,3420,Gamers,Business,1.6,36317.48,1,Low,1.15,30,0.12,86,52.46,294451345.74
1996-11-21,AI,RTX 4090,Africa,4046,AI Researchers,Individual,4.9,37180.48,18,Medium,4.56,69,0.26,83,51.19,315576031.92
2011-11-24,Data Center,RTX 3080,Africa,4376,Cloud Providers,Individual,4.2,174209.45,13,Low,1.27,88,0.05,55,37.22,292408736.4
2000-02-27,AI,RTX 4090,Africa,1610,AI Researchers,Individual,2.2,51460.93,2,High,3.13,88,0.06,72,42.81,309191864.82
2011-09-15,OEM,RTX 3080,Africa,3127,AI Researchers,Individual,2.4,141124.88,9,High,0.22,74,0.25,78,39.26,282895539.83
2001-05-12,AI,RTX 3080,Africa,187,AI Researchers,Individual,3.3,144352.85,0,High,3.33,36,0.3,85,49.31,289264338.99
2017-05-26,Gaming,Tesla T4,Africa,2078,Gamers,Business,2.7,70051.19,4,Medium,3.19,35,0.1,85,55.54,298436399.41
2024-04-02,AI,Tesla T4,Africa,4250,Cloud Providers,Individual,3.1,170278,1,High,1.36,31,0.1,72,58.97,947779883721.64
2013-04-09,Data Center,Tesla V100,Africa,351,Cloud Providers,Business,3.2,150988.18,12,Medium,0.49,26,0.14,51,45.56,302141938.91
2024-08-22,Data Center,Tesla T4,Africa,2030,Educational Institutions,Business,4.1,135018.42,22,High,2.1,63,0.1,63,54.83,490566190694.21
2006-02-26,Data Center,RTX 3080,Africa,2267,AI Researchers,Individual,1.1,55829.69,15,Low,1.19,46,0.13,50,44.95,284932016.16
2020-05-01,OEM,RTX 4090,Africa,2274,Cloud Providers,Individual,3.6,41126.36,9,Medium,0.54,73,0.18,66,52.89,1664024610.8
2007-03-11,Data Center,Quadro P2200,Africa,1955,AI Researchers,Business,4.4,189552.23,18,Medium,1.1,56,0.2,62,66.9,316684469.42
2000-01-19,Data Center,RTX 3080,Africa,1765,AI Researchers,Business,3.9,184808.92,23,High,1.33,39,0.05,51,45.84,287720783.59
2024-07-25,OEM,RTX 3080,Africa,3893,Cloud Providers,Business,3.4,109488.1,0,Low,1.64,37,0.23,82,70,878218736517.04
2013-07-27,AI,RTX 3080,Africa,4028,Cloud Providers,Business,2.3,84002.96,10,High,2.82,66,0.27,78,47.07,295199304.24
2021-04-16,Gaming,RTX 4090,Africa,2879,Cloud Providers,Individual,2.1,45787.76,3,Medium,3.38,82,0.23,75,37.3,38678857440.76
1995-04-16,AI,RTX 3080,Africa,4403,Cloud Providers,Business,3.4,93547.97,24,Low,2.75,42,0.19,61,50.67,312080665.64
2009-11-01,Gaming,Tesla T4,Africa,1755,Gamers,Business,1,132973.18,19,High,4.27,46,0.27,68,58.52,309036448.8
2003-12-03,Gaming,RTX 3080,Africa,2622,Educational Institutions,Individual,3.9,76450.65,5,Medium,3.18,14,0.07,51,48,288824491.95
2005-06-07,OEM,RTX 3080,Africa,843,Educational Institutions,Business,2.7,45330.74,20,High,4.59,31,0.21,65,31.05,293883068.03
2006-04-10,AI,Tesla V100,Africa,2704,Educational Institutions,Business,1.7,76016.07,1,Medium,2.55,11,0.13,88,41.52,298226073.41
2015-04-10,OEM,Quadro P2200,Africa,1196,AI Researchers,Business,3.5,139823.41,7,Low,2.69,29,0.13,86,48.64,301217438.88
1995-07-09,Data Center,RTX 3080,Africa,250,Educational Institutions,Individual,3.4,159890.46,9,Medium,1.44,53,0.16,56,52.91,304893278.2
2014-03-13,Data Center,RTX 3080,Africa,2504,Gamers,Individual,1.3,159424.43,13,High,4.68,89,0.3,52,50.14,297205411.13
2000-04-05,AI,Tesla T4,Africa,2472,AI Researchers,Business,2.5,133947.06,11,Medium,1.28,26,0.08,51,36.74,312915418.65
2018-10-18,Gaming,RTX 3080,Africa,256,Gamers,Business,3.6,102020.88,0,Medium,3.12,71,0.23,65,56.96,1750421110.31
1995-03-26,OEM,RTX 4090,Africa,1021,Cloud Providers,Individual,4.6,93075.6,3,High,3.12,13,0.26,76,38.86,309811166
2002-10-30,OEM,RTX 4090,Africa,3197,Cloud Providers,Business,5,192315.92,11,Medium,2.4,66,0.24,51,48.64,312535265.04
2024-05-09,Gaming,RTX 3080,Africa,994,AI Researchers,Individual,3.8,111870.04,0,High,1.27,59,0.13,87,63.6,976619067312.31
2024-07-05,Data Center,Tesla V100,Africa,4480,Educational Institutions,Business,4.7,39541.33,25,High,1.8,82,0.29,87,42.09,523937764842.03
2017-11-10,Gaming,Quadro P2200,Africa,2655,Cloud Providers,Individual,3.4,104837.45,23,High,2.45,68,0.18,88,59.46,318540832.59
2002-07-25,Data Center,Tesla T4,Africa,4641,Cloud Providers,Business,1.7,133103.57,2,High,1.91,73,0.23,55,45.08,310760784.35
2016-06-09,AI,Quadro P2200,Africa,2373,Cloud Providers,Business,1.5,42981,17,High,1.45,50,0.21,79,60.54,301465068.24
2000-06-03,OEM,Tesla T4,Africa,1563,Cloud Providers,Individual,1.6,199093.32,21,High,0.45,44,0.16,63,40.72,307848959.46
2004-09-10,OEM,RTX 4090,Africa,2947,Gamers,Business,3.8,138006.02,1,High,1.65,70,0.11,80,57.58,295028537.02
1997-01-29,OEM,RTX 3080,Africa,307,Cloud Providers,Individual,4.5,198383.17,23,Low,0.26,49,0.21,76,67.74,300197429.52
2008-01-13,AI,Tesla V100,Africa,1069,AI Researchers,Business,4.8,26669.99,20,Low,4.63,64,0.08,53,68.57,319891757.54
2006-09-10,AI,RTX 3080,Africa,453,AI Researchers,Individual,3.1,42108.88,6,Medium,1.3,64,0.09,74,66.91,286317079.47
2010-05-05,OEM,Tesla T4,Africa,599,AI Researchers,Individual,1.8,78006.31,17,Low,0.18,48,0.14,57,62.01,281564670.51
2021-01-01,AI,RTX 3080,Africa,3680,Cloud Providers,Individual,1.4,103890.25,20,Low,1.69,41,0.26,75,64.94,66713562202.72
2016-07-04,AI,RTX 4090,Africa,3514,Gamers,Business,4.7,87684.09,14,Low,3.42,42,0.16,79,69,316051675.19
2014-12-18,Data Center,Tesla T4,Africa,1790,AI Researchers,Individual,4.3,162411.77,18,Low,2.87,55,0.23,79,58.57,314126502.62
2016-02-09,Data Center,Tesla T4,Africa,2837,Cloud Providers,Individual,4.8,135466.73,22,Low,3.76,36,0.12,73,54.02,319574051.71
2004-07-28,OEM,RTX 4090,Africa,2117,Educational Institutions,Business,2.3,60169.54,21,Medium,2.81,34,0.16,85,52.49,316040002.02
2021-11-17,Gaming,RTX 3080,Africa,101,AI Researchers,Individual,2.9,151063.73,4,Low,2.9,55,0.24,90,61.31,39000123315.56
2007-06-14,OEM,Quadro P2200,Africa,982,Cloud Providers,Individual,3.8,20490.47,15,Low,3.75,39,0.28,88,35.76,280499732.85
2023-01-01,AI,RTX 3080,Africa,2437,Educational Institutions,Individual,2.3,22128.58,9,Low,2.3,82,0.24,52,38.17,578712778576.18
2009-01-30,Data Center,RTX 3080,Africa,4221,Cloud Providers,Business,4.9,38907.43,12,Low,2.52,71,0.16,82,33.67,318653719.09
2022-07-23,OEM,Quadro P2200,Africa,2979,AI Researchers,Business,2.4,59038.15,20,Low,4.54,77,0.17,53,56.6,224838794161.84
2014-12-04,Data Center,Quadro P2200,Africa,2881,AI Researchers,Individual,2.6,61282.56,2,Low,4.13,12,0.16,72,65.98,286312908.94
2002-07-20,OEM,Tesla T4,Africa,2514,AI Researchers,Individual,2.4,74677.99,0,Medium,2.48,42,0.21,74,47.71,282870812.46
2013-07-28,Gaming,Quadro P2200,Africa,1224,AI Researchers,Business,3.3,189540.9,19,High,1.36,67,0.09,85,64.39,280117593.68
2006-06-13,Data Center,RTX 4090,Africa,4685,Gamers,Business,3.7,106812.12,2,Low,0.35,41,0.07,87,53.87,287888417
2020-02-22,AI,Tesla V100,Africa,2082,Cloud Providers,Individual,4.1,43744.68,9,High,4.72,57,0.29,67,52.77,9257760401.86
2016-03-29,Gaming,RTX 3080,Africa,3451,Gamers,Individual,4.2,124470.54,2,High,1.55,60,0.29,65,35.02,302520641.71
1999-12-28,AI,Tesla V100,Africa,2480,Cloud Providers,Individual,3.1,183197.11,12,Low,2.7,29,0.06,66,41.35,282087896.65
2001-06-14,Data Center,Tesla T4,Africa,1701,Gamers,Individual,1.5,125387.82,11,Medium,4.95,15,0.18,81,53.52,282580888.1
1995-04-21,OEM,RTX 4090,Africa,3678,AI Researchers,Business,3.2,159100.83,4,Low,2.7,69,0.19,61,63.66,313965372.67
2018-10-03,Gaming,Quadro P2200,Africa,1766,Cloud Providers,Individual,2.3,188303.75,1,Low,2.12,33,0.26,76,35.99,1964075856.14
1999-09-29,Gaming,Tesla V100,Africa,1957,AI Researchers,Business,3.5,14467.65,24,Low,2.15,44,0.15,52,35.02,315746512.54
1993-04-26,AI,Tesla T4,Africa,3946,Cloud Providers,Individual,1.6,49802.41,5,High,3.41,51,0.26,63,41.12,1332551615.25
2022-03-04,AI,Tesla V100,Africa,4513,Cloud Providers,Individual,3.4,28515.99,21,Medium,1.68,80,0.07,66,47.88,195602876793.74
2020-04-24,AI,Tesla T4,Africa,2380,AI Researchers,Individual,1.3,112920.27,22,Medium,0.45,38,0.22,64,66.2,6917505697.13
2022-02-10,OEM,Tesla T4,Africa,832,Educational Institutions,Business,4.4,26475.21,24,Medium,4.41,45,0.1,62,58.84,208452293447.28
2007-03-19,AI,Quadro P2200,Africa,4738,Cloud Providers,Individual,2.6,78053.71,19,High,1.59,32,0.14,58,60.23,303709361.28
2006-07-28,AI,RTX 4090,Africa,4258,Cloud Providers,Business,4.5,101433.26,2,High,3.74,26,0.29,85,47.29,293159315.7
1998-06-10,OEM,Quadro P2200,Africa,2021,Educational Institutions,Individual,4,174306.41,18,High,2.9,20,0.27,66,63.09,283033803.27
2004-07-09,Gaming,RTX 4090,Africa,4139,Cloud Providers,Business,4.8,47194.98,25,Medium,4.16,90,0.12,84,62.42,308343724.01
2022-09-14,OEM,Tesla T4,Africa,2988,AI Researchers,Individual,1.7,96010.5,9,Medium,4.74,76,0.12,59,59.2,174507346867.87
1995-04-24,Gaming,RTX 4090,Africa,3273,Gamers,Individual,3.7,81131.87,24,Low,1.53,40,0.07,60,43.28,298733504
2010-03-31,AI,RTX 3080,Africa,880,Cloud Providers,Individual,3.6,155589.38,7,Medium,4.76,65,0.07,55,64.8,280179466.03
2008-12-03,Data Center,Quadro P2200,Africa,2136,AI Researchers,Business,2.7,16367.35,22,High,1.3,39,0.13,78,33.15,299840722.13
2022-09-23,OEM,Tesla T4,Africa,4533,Gamers,Individual,2.6,126218.59,12,High,0.52,83,0.22,81,43.38,273521817112.23
2003-01-28,OEM,Tesla T4,Africa,3424,Gamers,Individual,3.1,184608.69,8,Low,2.1,57,0.27,57,54.88,280779428.8
2009-11-02,Data Center,Tesla T4,Africa,3651,Educational Institutions,Individual,2.6,147014.75,20,Medium,3.98,19,0.16,59,33.97,299644720.54
1999-07-22,Gaming,Tesla T4,Africa,1236,Gamers,Business,3.8,107312.56,3,Medium,4.05,45,0.29,53,31.11,300282390.93
1996-05-15,OEM,Quadro P2200,Africa,3090,AI Researchers,Business,1.4,98917.94,5,Medium,2.9,55,0.28,56,59.42,317321978.18
2016-09-25,OEM,RTX 3080,Africa,2803,Gamers,Individual,1.9,56037.51,23,Medium,2.14,32,0.12,66,67.4,303750993.52
2009-04-18,OEM,Quadro P2200,Africa,599,Gamers,Business,3.7,187423.03,6,Medium,4.71,52,0.28,79,54.13,303114052.98
1994-05-12,OEM,RTX 4090,Africa,272,Educational Institutions,Individual,4.5,23480.55,5,High,1.31,19,0.25,88,40.45,1144145492.3
2023-09-14,Gaming,Tesla V100,Africa,2358,Gamers,Business,3.7,114212.05,21,Medium,3.76,40,0.22,59,43.15,392207367507.6
2000-12-31,Gaming,Quadro P2200,Africa,699,Educational Institutions,Business,4.3,98498.46,13,Low,3.06,12,0.13,58,67.19,299188380.39
2009-05-08,AI,Tesla T4,Africa,653,Gamers,Individual,4.2,65904.53,23,Low,4.72,16,0.09,69,43.07,280397848.92
2010-03-23,Gaming,Tesla T4,Africa,860,Cloud Providers,Individual,2.6,187364,6,Medium,0.81,73,0.13,50,58.87,302213688.35
2008-10-03,OEM,RTX 4090,Africa,1335,Educational Institutions,Business,4.2,66804.36,1,Low,1.4,23,0.3,60,40.64,307952475.63
1994-03-30,OEM,Tesla V100,Africa,3862,Cloud Providers,Individual,2.2,15570.8,15,Medium,2.5,58,0.16,55,41.88,1494334134.52
2009-08-09,Data Center,Tesla T4,Africa,4311,Cloud Providers,Business,1.7,136423.07,10,High,2.41,82,0.19,80,32.99,282349024.73
1993-09-07,Gaming,Quadro P2200,Africa,236,AI Researchers,Business,4.3,76495.71,0,Low,3.97,19,0.3,75,65.21,1733245903.48
1997-05-03,OEM,Quadro P2200,Africa,1652,AI Researchers,Business,4.9,79366.98,3,Low,2.6,38,0.27,67,65.19,299060325.12
2016-07-09,Data Center,RTX 3080,Africa,2343,Cloud Providers,Business,3.4,199118.25,13,High,4.55,45,0.1,82,45.31,281023889.78
