date,product_category,product_name,region,units_sold,customer_segment,customer_type,customer_satisfaction,marketing_spend_usd,discount_percentage_percent,competitor_influence,return_rate_percent,ai_ml_adoption_rate_percent,ad_campaign_effectiveness,customer_retention_rate_percent,market_share_percent,sales_revenue_usd
2017-08-21,AI,Quadro P2200,APAC,3176,Gamers,Individual,4.6,128097.8,15,Low,1.39,45,0.23,53,50.87,283995230.05
1997-11-09,Gaming,RTX 3080,APAC,1099,Cloud Providers,Business,1.2,146453.71,4,Medium,2.75,15,0.26,70,57.23,309754110.7
1995-01-28,Data Center,Tesla V100,APAC,4266,Educational Institutions,Business,2.3,47513.69,22,High,3.6,34,0.17,87,54.93,285197365.22
2001-09-06,Data Center,RTX 4090,APAC,4400,AI Researchers,Business,1.8,158568.9,8,Low,3.93,24,0.11,78,49.67,306993451.87
2001-04-25,Data Center,RTX 4090,APAC,4138,AI Researchers,Individual,4.6,197837.31,12,High,1.29,51,0.13,61,37.03,300216842.01
2009-05-24,Gaming,Tesla V100,APAC,2114,Educational Institutions,Individual,5,36303.3,21,Low,3.61,21,0.14,51,36.61,281866745.42
2007-02-06,AI,RTX 3080,APAC,3096,Educational Institutions,Business,3.4,78688.7,6,Medium,1.62,32,0.05,90,57.78,283946871.45
2011-04-19,OEM,Quadro P2200,APAC,615,Educational Institutions,Business,2.2,50749.48,5,Medium,4.84,52,0.06,62,69.84,294125749.33
2021-05-31,Data Center,Quadro P2200,APAC,1706,Educational Institutions,Business,2.1,119637.97,2,Medium,1.52,86,0.2,86,67.84,36796121099.15
2010-04-25,AI,Tesla T4,APAC,4497,Gamers,Individual,3.2,38246.44,8,Medium,0.92,53,0.14,75,46.74,317456513.34
1998-07-17,AI,Quadro P2200,APAC,3841,AI Researchers,Business,2.9,191098.76,12,High,4.28,83,0.12,83,51.48,314542475.8
2011-05-20,OEM,RTX 3080,APAC,609,Educational Institutions,Individual,4.2,90960.08,4,Low,4.29,27,0.09,70,68.91,312797713.98
2011-03-23,AI,Tesla V100,APAC,3204,Cloud Providers,Business,3.4,103416.28,17,Medium,2.33,32,0.2,79,38.96,319865106.04
2011-11-30,Gaming,Quadro P2200,APAC,1622,Cloud Providers,Individual,3.7,123563.87,3,Low,4.94,58,0.12,64,51.07,306157835.5
2010-07-18,AI,RTX 4090,APAC,2044,Cloud Providers,Business,2.9,170889.45,25,Low,4.01,30,0.07,64,55.82,302629014.19
2015-06-18,OEM,RTX 4090,APAC,4010,Cloud Providers,Business,5,137722.81,25,Low,3.81,30,0.19,77,55.3,294978848.07
2013-04-28,AI,RTX 4090,APAC,1824,Cloud Providers,Individual,5,181471.07,16,Medium,3.33,56,0.29,68,35.79,288150938.45
2003-08-22,Data Center,Tesla V100,APAC,252,AI Researchers,Individual,2.1,39769.98,14,High,1.45,58,0.24,50,44.1,306458957.26
2001-06-13,Gaming,RTX 4090,APAC,1358,AI Researchers,Individual,3.5,88452.4,10,Medium,1.84,85,0.21,55,55.08,316382899.52
2005-10-17,OEM,RTX 3080,APAC,2030,Cloud Providers,Business,2.4,154609.05,1,High,1.62,80,0.2,67,69.17,306353037.56
2002-07-30,Gaming,RTX 4090,APAC,2328,AI Researchers,Individual,2.8,120657.69,4,Medium,0.63,66,0.17,61,56.37,315983113.21
2004-12-01,Data Center,RTX 4090,APAC,4298,Cloud Providers,Individual,3.3,142216.97,22,Medium,1.26,41,0.29,70,52.22,310385329.56
2012-11-13,OEM,RTX 3080,APAC,1900,Gamers,Individual,1,160463.35,21,Low,3.03,80,0.18,63,36.71,295861968.8
1999-06-03,Data Center,RTX 4090,APAC,217,Cloud Providers,Business,1.8,114809.58,11,Low,0.12,46,0.19,52,36.15,293201970.28
2023-10-13,Gaming,RTX 4090,APAC,2336,Educational Institutions,Business,3,153186.39,2,High,4.9,53,0.08,62,62.66,600837784109.2
2009-06-27,Gaming,Tesla T4,APAC,129,AI Researchers,Individual,1.6,188796.96,10,High,4.13,58,0.25,82,46.47,313384506.74
2010-03-15,Gaming,Tesla V100,APAC,4430,Educational Institutions,Business,3.1,94605.83,23,High,0.44,31,0.16,64,38.42,309209567.75
2006-06-27,Data Center,Tesla T4,APAC,4698,AI Researchers,Individual,1.3,12258.98,19,Medium,3.8,73,0.16,65,63.25,303639196.27
2012-10-24,AI,Quadro P2200,APAC,1684,Educational Institutions,Business,3.7,150568.52,6,Low,1.97,80,0.21,57,58.68,302034204.26
2003-11-11,Data Center,Tesla V100,APAC,3488,Gamers,Individual,2.7,29989.08,21,High,3.2,71,0.16,79,65.38,284124071.1
2009-03-22,Data Center,Quadro P2200,APAC,4365,Gamers,Individual,3.3,195718.1,3,Medium,2.92,22,0.16,90,56.18,288505118.51
1997-05-25,Gaming,Tesla T4,APAC,3329,AI Researchers,Business,4.7,32434.34,0,High,3.32,66,0.09,61,58.43,291112686.01
2019-11-02,Gaming,RTX 3080,APAC,1889,Gamers,Individual,3.9,83132.18,23,Low,4.31,16,0.15,90,56.99,7016532346.9
2005-06-10,Data Center,RTX 4090,APAC,2436,AI Researchers,Individual,2.8,104524.65,11,Low,3.17,71,0.21,52,35.81,301683727.43
2008-08-17,Gaming,Tesla V100,APAC,1410,Cloud Providers,Individual,4.4,143778.28,11,High,2.49,64,0.16,55,44.72,282991942.58
1993-12-14,OEM,Tesla T4,APAC,1926,Gamers,Business,2.9,136416.71,14,Low,1.57,80,0.08,69,53.21,1741212426.89
2011-08-06,Gaming,Quadro P2200,APAC,3760,Educational Institutions,Individual,2.3,88593.4,2,Low,3.05,65,0.24,63,59.75,283858552.53
2010-04-23,Gaming,Quadro P2200,APAC,4764,AI Researchers,Business,3,37124.62,21,High,2.6,53,0.2,54,63.82,309545570.87
2009-12-24,AI,Quadro P2200,APAC,4449,Educational Institutions,Individual,3.9,153334.91,25,High,2.48,13,0.3,82,41.62,290493758.2
2017-08-12,Gaming,Tesla V100,APAC,4015,Cloud Providers,Business,2.6,152784.4,25,Medium,3.41,74,0.17,69,49.74,286364605.72
1994-02-13,Gaming,Tesla V100,APAC,4990,Gamers,Individual,3.1,175966.11,18,High,2.32,88,0.14,69,39.54,1658077189.12
1999-05-20,Gaming,Quadro P2200,APAC,4300,Gamers,Individual,2.6,92599.8,9,High,1.8,15,0.3,64,38.16,314869828.81
2002-08-20,OEM,RTX 3080,APAC,565,Cloud Providers,Individual,3,48618.28,19,Medium,4.08,61,0.07,72,69.86,295436836.09
2008-01-22,Data Center,Tesla V100,APAC,4447,AI Researchers,Business,4.7,167801.81,17,Low,0.35,20,0.19,58,55.34,305645823.14
2008-12-25,Gaming,Tesla V100,APAC,591,Gamers,Business,3.1,104870.21,12,Medium,2.29,28,0.3,90,69.65,312585547.68
2014-01-05,Gaming,Tesla V100,APAC,1438,Educational Institutions,Business,3.6,124121.99,11,Low,4.58,84,0.06,69,49.8,309939402.03
2014-12-07,Data Center,RTX 3080,APAC,1911,Gamers,Individual,4.7,134924.39,11,High,3.28,83,0.22,78,62.89,287114022.08
2007-08-20,AI,Quadro P2200,APAC,3083,Gamers,Individual,4.6,115384.24,15,High,3.93,78,0.16,69,35.62,296595567.04
2011-10-24,Data Center,Tesla V100,APAC,4037,AI Researchers,Business,5,13584.07,21,High,4.61,10,0.09,73,41.48,299998994.07
2014-04-10,Gaming,RTX 3080,APAC,1489,AI Researchers,Individual,2.3,138438.84,2,Medium,2.37,14,0.19,90,44.21,319992933.58
1996-12-07,Gaming,Quadro P2200,APAC,2396,Educational Institutions,Individual,4.1,84755.03,19,Medium,3.03,19,0.28,73,42.22,310042819.78
2021-01-27,Gaming,Tesla T4,APAC,3212,Educational Institutions,Business,2.8,114725.26,12,Medium,4.11,33,0.21,82,42.72,41089707219.67
2013-01-18,Data Center,Quadro P2200,APAC,3358,Gamers,Business,3,21300.12,19,High,3.25,44,0.2,82,34.31,288223653.84
1998-08-23,AI,Tesla V100,APAC,2893,Educational Institutions,Individual,1.1,160439.59,3,Low,2.3,60,0.15,80,52.74,288024505.97
2006-11-22,Gaming,Tesla V100,APAC,4172,Educational Institutions,Individual,4,118769.11,15,Low,2.78,82,0.23,56,43.93,307518923.23
2016-06-27,Data Center,Tesla T4,APAC,4317,Cloud Providers,Business,1.9,45802.76,10,Medium,2.56,37,0.18,65,32.06,307739427.79
2023-08-29,OEM,RTX 3080,APAC,4862,Cloud Providers,Business,3.8,45947.01,23,Low,4.44,62,0.16,52,69.69,272082594060.72
2003-03-27,OEM,RTX 3080,APAC,1944,Educational Institutions,Individual,1.7,196775.54,1,Low,4.29,63,0.1,54,53.75,305122511.84
2004-06-04,OEM,Tesla T4,APAC,1326,AI Researchers,Individual,2.4,99440.43,22,High,3.7,24,0.16,89,45.12,280795441.32
2011-12-25,AI,Tesla V100,APAC,4765,Educational Institutions,Business,2.8,69582.53,9,High,0.35,65,0.17,51,59.09,280884265.65
2002-09-23,Data Center,RTX 3080,APAC,1624,Cloud Providers,Business,1.7,104523.3,12,Low,2.93,21,0.2,85,68.78,306085467.1
2018-07-17,Gaming,Tesla T4,APAC,2480,AI Researchers,Business,4.8,103929.42,14,Low,3.28,17,0.06,77,49.68,1275592800.5
2011-12-10,OEM,RTX 4090,APAC,2537,Cloud Providers,Individual,2.9,50353.46,21,Medium,2.22,38,0.18,79,47.33,281510354.51
2012-07-09,Gaming,Tesla V100,APAC,4142,Cloud Providers,Business,3.8,13057.14,1,Low,3.1,73,0.1,60,60.61,308844038.52
2009-01-12,OEM,RTX 4090,APAC,118,Educational Institutions,Individual,3.6,14020.11,12,Medium,4.2,76,0.2,87,57.41,292101143.74
2022-05-09,AI,Quadro P2200,APAC,4387,Educational Institutions,Business,1.9,52585.98,17,Low,1.89,60,0.17,82,44.44,191808942814.63
2001-04-04,Gaming,Tesla T4,APAC,2450,Cloud Providers,Individual,3.5,169968.63,2,Low,0.58,85,0.09,78,44.79,288657889.2
1998-09-27,Data Center,Tesla V100,APAC,2373,Gamers,Individual,3.5,40310.71,5,Medium,3.15,62,0.22,75,61.98,300904898.46
2003-01-20,Gaming,Quadro P2200,APAC,1954,AI Researchers,Business,1.8,195439.9,25,Low,0.15,66,0.29,67,62.19,291502007.91
2002-02-25,OEM,Quadro P2200,APAC,977,Gamers,Business,3,22207.44,14,High,2.1,83,0.17,64,53.83,296838572.35
2024-07-07,Data Center,RTX 3080,APAC,4327,Cloud Providers,Business,4.1,92084.47,9,Low,1.73,21,0.1,69,56.01,1119298806002.19
2009-09-05,Data Center,RTX 4090,APAC,4857,AI Researchers,Business,2.5,28778.02,21,High,1.14,12,0.16,77,43.6,306039805.97
2002-08-04,Gaming,Quadro P2200,APAC,3593,Educational Institutions,Business,1.5,115260.41,10,Medium,2.09,36,0.07,55,48.49,298839838.5
2017-10-27,Gaming,Tesla V100,APAC,1719,Gamers,Individual,3.4,57531.5,23,Medium,3.62,12,0.24,53,33.94,291349578.44
2004-11-17,OEM,Tesla T4,APAC,3549,AI Researchers,Individual,4.2,188258.49,2,Low,1.05,54,0.28,70,54.4,307323353.31
2022-05-02,Data Center,Tesla V100,APAC,3358,AI Researchers,Business,3.5,187404.69,2,Medium,4.67,76,0.25,68,49.27,219995624625.77
2011-07-03,AI,RTX 3080,APAC,536,Educational Institutions,Business,2.9,80032.47,25,Low,1.39,89,0.21,71,45.64,317847084.16
2012-12-15,AI,RTX 3080,APAC,4267,Cloud Providers,Business,2.8,170172.04,25,High,3.48,42,0.19,53,67.41,280178442
2024-08-16,AI,Tesla T4,APAC,1100,Gamers,Business,3.4,43502.25,23,High,1.42,72,0.21,64,55,694318196384.11
2011-05-31,Data Center,RTX 4090,APAC,237,Cloud Providers,Business,3.7,32458.27,22,Medium,4.29,68,0.26,56,57.95,281901847.24
2016-05-01,Data Center,RTX 4090,APAC,3510,Cloud Providers,Business,1.1,144524.41,16,Medium,0.35,70,0.26,68,57.94,281915255.22
1995-07-15,Gaming,Tesla T4,APAC,976,Educational Institutions,Individual,1.6,129262.57,7,Medium,0.49,37,0.09,57,43.52,299881414.1
2012-03-03,OEM,Tesla T4,APAC,2340,AI Researchers,Business,4.9,144847.36,8,High,1.24,49,0.12,84,37.48,312218273.97
2004-01-22,OEM,Quadro P2200,APAC,3272,Cloud Providers,Business,4.1,28431.15,10,Low,2.7,16,0.24,53,45.39,300088531.01
2000-03-12,Gaming,RTX 3080,APAC,2285,Educational Institutions,Individual,3.8,72238.39,19,High,1.11,48,0.1,75,69.34,311466054.03
2012-10-02,Data Center,Tesla T4,APAC,3681,Gamers,Individual,1.6,20887.05,13,Low,1.32,46,0.12,77,56.01,285399915.28
2016-07-22,Gaming,RTX 3080,APAC,577,Cloud Providers,Individual,2.9,66973.53,9,High,3,70,0.18,66,60.24,289971169.9
1997-10-07,AI,Tesla T4,APAC,2183,Cloud Providers,Business,2.4,164445.44,5,Low,3.81,42,0.23,57,61.89,291608848.65
2012-05-02,Gaming,RTX 3080,APAC,2120,Educational Institutions,Business,4.9,128515.32,0,Low,2.62,42,0.3,61,35.1,302440649.67
1998-04-20,OEM,Tesla V100,APAC,2065,AI Researchers,Business,4.8,96767.18,8,High,3.1,68,0.3,75,42.46,314278537.86
2019-09-13,AI,Quadro P2200,APAC,4051,Gamers,Business,4.3,162440.87,21,Low,2.3,12,0.22,61,41.77,6492704384.84
2001-11-28,AI,RTX 3080,APAC,2871,AI Researchers,Business,3.8,179503.61,15,Medium,2.04,86,0.23,72,52.11,302916530.14
2017-11-20,AI,Tesla V100,APAC,1965,Educational Institutions,Individual,3.2,54723.85,17,Low,1.02,57,0.12,57,66.93,281032753.9
2021-10-08,AI,Quadro P2200,APAC,3316,Educational Institutions,Business,2.3,125743.85,20,Medium,1.97,52,0.29,56,62.26,45898075916.05
2020-12-11,Gaming,RTX 3080,APAC,3375,AI Researchers,Individual,4.4,197904.82,24,Medium,2.27,79,0.22,51,33.79,3560610364.8
2012-02-03,Gaming,Quadro P2200,APAC,2230,Cloud Providers,Individual,2.6,22843.65,16,Medium,4.37,21,0.14,88,31.93,304353738.94
2000-07-16,Data Center,Tesla T4,APAC,103,AI Researchers,Individual,3,164889.56,10,High,2.65,77,0.14,56,46.89,282788034.12
2020-03-23,Data Center,RTX 4090,APAC,1962,Gamers,Business,2.5,38898.81,6,Low,3.98,12,0.09,55,38.55,1905744846.48
2021-10-25,Data Center,RTX 4090,APAC,1071,AI Researchers,Individual,2.3,103591.89,9,High,4.43,23,0.16,54,34.53,57893882005.93
1996-04-24,Gaming,Quadro P2200,APAC,3443,AI Researchers,Business,2.3,82015.43,3,Low,4.63,85,0.08,80,68.02,306935626.13
1994-07-01,Data Center,Quadro P2200,APAC,128,Cloud Providers,Individual,3,19542.03,5,Medium,1.6,56,0.25,56,48.48,1738606160.11
1994-05-09,AI,Quadro P2200,APAC,1184,Cloud Providers,Business,2.9,61449.59,7,Low,1.33,79,0.13,88,49.74,1112621843.68
2021-01-21,Gaming,Tesla V100,APAC,2077,AI Researchers,Business,3.8,132468.99,11,Low,3.54,37,0.3,82,32.15,69694188670.29
2001-04-15,OEM,RTX 3080,APAC,2812,Educational Institutions,Business,4.4,80313,15,High,2.63,64,0.29,88,61.68,281003644.82
2005-06-25,AI,Tesla T4,APAC,397,Educational Institutions,Business,3.1,68323.41,6,Low,0.79,23,0.25,60,46.97,281902485.45
2016-01-30,Gaming,RTX 4090,APAC,3234,AI Researchers,Business,4.9,77699.02,9,Low,1.37,55,0.21,69,67,306789968.03
2021-06-28,Gaming,RTX 3080,APAC,3978,Gamers,Individual,2.3,114198.7,23,High,1.15,68,0.07,80,52.33,58066513296.53
2000-08-24,OEM,RTX 3080,APAC,1269,AI Researchers,Individual,3.9,61322.83,9,High,3.14,46,0.11,72,36.95,314471108.81
2013-12-04,Gaming,Tesla V100,APAC,1102,Educational Institutions,Business,1.5,28963.68,6,Medium,1.32,62,0.16,86,55.23,287369965.76
2016-06-20,Gaming,RTX 3080,APAC,3451,Gamers,Individual,2.8,45606.26,9,Low,4.07,59,0.27,62,45.04,291073782.37
1997-09-30,OEM,RTX 3080,APAC,310,Gamers,Individual,4,35013.45,3,Low,4.11,60,0.09,65,43.52,299421540.61
2001-09-09,Gaming,Tesla V100,APAC,4419,Gamers,Business,2.9,180475.44,24,Low,0.32,58,0.06,69,31.77,319586800.59
2015-05-15,AI,RTX 3080,APAC,2355,AI Researchers,Business,2.4,163023.44,9,Low,4.92,15,0.2,52,54.48,312985077.52
2020-10-09,AI,Tesla T4,APAC,2324,AI Researchers,Business,2.1,107490.05,17,Low,4.36,17,0.11,85,37.4,7732949512.91
2016-02-13,Data Center,RTX 3080,APAC,1980,Gamers,Business,1.6,177614.03,10,Low,1.59,10,0.11,88,39.83,297275159.71
2021-09-30,Gaming,RTX 3080,APAC,306,Gamers,Business,2.8,190692.58,4,Low,1.09,72,0.26,59,33.02,63912180766.5
1993-08-08,OEM,RTX 3080,APAC,4304,Cloud Providers,Individual,1.2,172343.14,19,Low,0.86,60,0.08,51,56.71,1647962481.55
2003-05-26,Data Center,Tesla T4,APAC,3783,Cloud Providers,Individual,4.8,48152.68,0,High,2.59,59,0.14,87,69.22,291819558.67
2016-04-29,Gaming,RTX 4090,APAC,1022,Cloud Providers,Business,4.4,45195.17,18,High,2.11,38,0.17,71,43.79,296380848.73
2022-06-30,Gaming,Quadro P2200,APAC,920,Cloud Providers,Individual,3,157114.14,12,High,4.39,39,0.14,59,33.48,123397121821.42
2009-03-06,Data Center,Tesla T4,APAC,2459,Educational Institutions,Individual,1.8,132027.22,7,High,4.86,51,0.25,88,34.01,287583780.85
2006-10-15,Data Center,Tesla V100,APAC,3452,Gamers,Business,2,149699.72,9,Low,1.58,57,0.1,71,43.25,284983340.6
2008-01-27,OEM,RTX 3080,APAC,1002,Cloud Providers,Individual,3.7,22207.86,2,High,0.13,61,0.2,66,31.19,319311021.06
1996-03-24,Data Center,Tesla V100,APAC,4312,Educational Institutions,Individual,5,38487.79,14,Low,4.78,12,0.23,65,45.44,288471020.83
2011-08-28,OEM,Tesla V100,APAC,360,Gamers,Individual,3.3,149904.89,20,Low,1.61,48,0.15,75,59.91,311904669.02
1999-05-17,Data Center,Tesla V100,APAC,3375,Gamers,Business,3.1,129933.52,21,Low,4.42,16,0.28,70,34.98,314280233.56
2021-12-12,Gaming,Quadro P2200,APAC,3960,Cloud Providers,Individual,4.1,159681.94,10,High,0.49,80,0.07,84,46.25,58860303086.33
1997-03-04,OEM,RTX 3080,APAC,4694,AI Researchers,Business,3.2,57870.58,15,Medium,3.41,35,0.11,82,45.15,289672488
2008-11-26,AI,Quadro P2200,APAC,2973,Gamers,Individual,2.6,25320.48,13,Medium,2.81,11,0.12,59,45.52,309244082.25
2006-11-26,OEM,Tesla V100,APAC,776,Gamers,Individual,3.7,40248.29,8,Medium,0.41,84,0.26,87,64.51,297788209.01
1995-11-04,Gaming,RTX 3080,APAC,3276,AI Researchers,Business,3.6,155984.24,11,Low,1.44,73,0.14,81,65.7,311507409.94
2022-05-23,OEM,Tesla V100,APAC,2385,Educational Institutions,Business,4.5,181178.86,24,High,5,86,0.09,82,65.33,170951137209.18
1998-12-21,OEM,Quadro P2200,APAC,3323,AI Researchers,Individual,1.5,131637.31,20,High,0.61,82,0.18,77,38.22,301070770.3
1994-11-15,AI,Quadro P2200,APAC,1837,Gamers,Individual,4.3,184659.13,8,Medium,1.24,38,0.16,89,63.27,1490474548.28
2016-06-07,Data Center,RTX 4090,APAC,2400,Educational Institutions,Business,2.7,21702.67,20,Low,2.91,83,0.1,90,51.49,304494475.74
2024-01-22,OEM,Tesla T4,APAC,612,Educational Institutions,Individual,2.1,88957.82,3,Medium,4.93,66,0.22,64,38.52,623235469556.28
2008-09-02,OEM,RTX 4090,APAC,368,AI Researchers,Individual,1.7,92930.06,9,Medium,4.74,11,0.22,81,40.46,315102002.3
2016-04-29,OEM,RTX 3080,APAC,2527,Cloud Providers,Individual,4.9,103962.8,13,Low,0.33,47,0.18,82,38.65,300446306.81
1997-08-03,OEM,Tesla V100,APAC,657,Gamers,Individual,3.2,44651.42,4,Low,3.5,27,0.28,84,47.82,313963014.79
2016-01-23,OEM,RTX 4090,APAC,3986,Gamers,Individual,2.4,179828.21,5,Medium,2.35,56,0.13,73,32.52,311795836.72
2013-11-03,OEM,Quadro P2200,APAC,1241,Educational Institutions,Business,4.3,50167.14,5,High,3.82,65,0.09,53,64.12,286302256.98
1998-05-13,Gaming,Tesla T4,APAC,3090,AI Researchers,Individual,1.1,126070.89,1,High,1.04,43,0.15,86,62.01,307218871.04
2018-02-13,Data Center,RTX 4090,APAC,2268,Educational Institutions,Business,1.1,189969.02,5,Low,4.85,17,0.26,60,35.15,1066358526.87
2017-03-21,OEM,RTX 4090,APAC,3734,Cloud Providers,Individual,1.7,105405.34,2,Low,2.99,63,0.16,85,32.33,302851068.14
2003-01-31,AI,RTX 3080,APAC,4159,AI Researchers,Individual,3.1,74182.71,11,Low,2.79,87,0.14,73,58.34,315349592.56
2019-02-09,Gaming,Tesla V100,APAC,3918,Educational Institutions,Business,4.8,39364.94,14,Low,2.27,34,0.19,84,67.72,2981508992.73
2011-02-24,Gaming,Quadro P2200,APAC,3771,Cloud Providers,Business,4.5,36659.03,17,Medium,1.88,73,0.09,52,43.57,291161536.78
2022-11-06,Data Center,Tesla T4,APAC,387,Educational Institutions,Individual,4.3,98078.94,6,Medium,4.81,16,0.21,65,47.81,242265026585.96
1997-07-07,AI,RTX 3080,APAC,776,AI Researchers,Individual,4.1,122312.42,17,High,2.25,34,0.2,56,62.27,316063269.6
1994-08-16,Data Center,Quadro P2200,APAC,2786,Gamers,Business,1.3,164524.92,7,Low,2.26,87,0.21,74,33.11,1201514014.79
2020-07-09,Gaming,Tesla V100,APAC,3713,Cloud Providers,Individual,1.4,49369.67,15,High,1.93,23,0.29,88,47.21,5518255753
2000-12-02,Data Center,RTX 4090,APAC,2968,Cloud Providers,Business,4.7,66325.08,13,Low,2.76,70,0.27,65,41.21,313434104.79
2015-05-19,AI,Quadro P2200,APAC,2930,Gamers,Business,4.8,12383.64,21,Medium,3.98,76,0.1,79,39.94,312420703.67
1994-02-08,Data Center,Tesla V100,APAC,598,AI Researchers,Business,1.9,19677.77,18,Medium,4.72,69,0.23,61,31.56,1852278859.05
2020-08-04,Gaming,Tesla V100,APAC,2630,Educational Institutions,Business,3.2,106996.22,7,Medium,3.77,87,0.08,76,46.88,3361195089.15
1995-11-25,Data Center,Tesla T4,APAC,3242,Gamers,Business,4.7,197302.18,17,Medium,4.23,52,0.07,62,38.22,280599068.38
1998-07-13,Gaming,Tesla V100,APAC,2236,Cloud Providers,Business,3.7,10354.88,7,Medium,0.99,59,0.27,64,53.9,292591618.51
1997-08-27,Data Center,RTX 4090,APAC,866,Cloud Providers,Business,4.6,193927.2,7,Low,0.49,62,0.29,63,59.47,317788899.25
1994-12-06,AI,RTX 4090,APAC,2870,Cloud Providers,Business,2.4,39379.47,9,Low,3.95,46,0.1,86,42.62,1089413907.06
1998-10-29,Data Center,Tesla T4,APAC,3505,Cloud Providers,Business,4.1,184879.59,18,Medium,2.87,36,0.29,61,40.28,281007914.74
2005-02-22,AI,RTX 4090,APAC,2007,Gamers,Business,4.7,56322.56,11,Low,4.25,73,0.26,79,59.29,289081032.31
2023-04-06,OEM,Tesla T4,APAC,4255,Educational Institutions,Individual,1.9,164440.26,13,Medium,2.47,84,0.23,80,42.93,342198587982.63
1996-06-04,Gaming,Tesla V100,APAC,133,Cloud Providers,Individual,4.4,174317.93,12,Medium,1.7,66,0.11,73,59.36,313734467.69
2015-12-04,OEM,Tesla V100,APAC,4457,Educational Institutions,Business,4,16649.57,18,High,4.47,18,0.1,73,61.57,312014560.58
1994-12-13,Gaming,Tesla V100,APAC,2236,Cloud Providers,Individual,1.6,85871.19,18,Medium,1.31,18,0.23,59,64.51,1102031772.84
2022-01-15,Data Center,Tesla T4,APAC,2147,Cloud Providers,Business,4.2,90653.38,6,Medium,2.53,36,0.18,71,33.99,220543298296.27
2004-11-17,Gaming,Quadro P2200,APAC,3260,Cloud Providers,Individual,3.5,158965.67,17,High,3.23,83,0.07,51,61.55,292014233.13
1994-10-31,Gaming,Tesla T4,APAC,1558,Educational Institutions,Business,4.9,157202.94,22,Medium,2.1,75,0.13,81,39.49,1217846711.32
2018-11-03,Gaming,Tesla T4,APAC,943,Cloud Providers,Business,3.8,51030.73,13,High,3.56,20,0.07,54,30.79,1437542734.62
2010-05-06,Gaming,Quadro P2200,APAC,4730,Gamers,Business,3.7,126858.39,18,Medium,0.65,85,0.12,51,45.85,286815299.73
2000-04-03,AI,Quadro P2200,APAC,3323,AI Researchers,Individual,4.1,178142.48,3,High,2.95,10,0.16,67,47.17,283580321.24
2008-06-07,OEM,Tesla V100,APAC,1592,Cloud Providers,Individual,1.4,78166.39,13,Medium,2.24,38,0.27,77,34.28,282207456.62
2004-02-26,Data Center,Tesla T4,APAC,4060,AI Researchers,Individual,4.9,13521.12,19,Medium,2.67,72,0.22,71,68.64,308458631.72
2009-10-13,AI,Tesla T4,APAC,262,Cloud Providers,Individual,4.7,189314.55,11,High,4.42,71,0.05,80,40.22,304617085.73
1997-02-14,OEM,Tesla T4,APAC,4554,Educational Institutions,Individual,2.4,185037.32,18,Medium,1.59,60,0.15,54,31.15,299324361.17
1998-07-11,OEM,RTX 3080,APAC,4034,Gamers,Individual,1.3,167764.03,6,High,0.14,85,0.18,53,37.78,317766029.3
2023-06-10,Gaming,RTX 3080,APAC,2930,AI Researchers,Business,2.8,149559.24,17,Low,3.88,89,0.23,79,62,477618508491.83
2006-12-29,Data Center,Tesla V100,APAC,1123,AI Researchers,Business,4.3,80295.58,4,Medium,4.87,15,0.25,74,48.89,283392981.32
2022-08-14,AI,Tesla V100,APAC,1495,Cloud Providers,Individual,3.7,44129.38,0,Medium,3.38,10,0.24,86,68.69,138010276762.05
2002-08-04,AI,Tesla V100,APAC,3635,AI Researchers,Business,3.3,34190.81,8,Medium,3.16,47,0.23,69,46.86,299201245.6
2004-04-07,AI,Quadro P2200,APAC,3011,Gamers,Individual,4.5,81449.39,11,Low,1.48,41,0.11,86,43.61,290276148.94
2005-11-22,AI,Tesla T4,APAC,3527,Cloud Providers,Business,1.2,177517.62,4,Low,2.02,76,0.16,90,66.59,305632401.8
2020-06-23,OEM,Quadro P2200,APAC,828,AI Researchers,Individual,2,126988.34,1,High,0.77,71,0.16,90,54.13,4816991520.82
2017-03-17,Data Center,RTX 4090,APAC,3258,Gamers,Individual,3.3,188081.73,20,High,3.22,44,0.1,72,37.93,313803811.74
2016-04-06,Data Center,RTX 4090,APAC,2030,Educational Institutions,Business,1.3,198564.92,8,Medium,1.76,16,0.25,52,65.2,282808455.28
1996-01-05,Gaming,Quadro P2200,APAC,1697,Educational Institutions,Business,2,74054.12,23,Medium,1.88,86,0.21,88,50.64,315143445.21
2013-09-26,OEM,Quadro P2200,APAC,1060,Cloud Providers,Individual,3.1,111454.71,7,Medium,1.81,78,0.08,51,65.78,281458396.92
2023-04-17,Data Center,RTX 4090,APAC,1014,AI Researchers,Individual,3,44226.37,2,High,1.5,83,0.2,57,63.54,484618156797.68
2018-10-23,Data Center,RTX 4090,APAC,3080,AI Researchers,Business,1.8,188246.51,15,High,0.66,11,0.07,67,43.62,1439018375.76
2002-11-14,OEM,Tesla T4,APAC,454,Gamers,Business,1.4,15602.7,0,Medium,4.38,35,0.22,81,55.39,316126115.09
2005-07-03,Data Center,Tesla T4,APAC,1502,Cloud Providers,Individual,4.3,59658.15,0,High,0.75,77,0.12,61,31.65,302334509.63
2004-01-04,Gaming,RTX 3080,APAC,3493,Gamers,Business,3.8,152296.95,21,Low,0.22,24,0.21,80,40.01,285109950.34
