date,product_category,product_name,region,units_sold,customer_segment,customer_type,customer_satisfaction,marketing_spend_usd,discount_percentage_percent,competitor_influence,return_rate_percent,ai_ml_adoption_rate_percent,ad_campaign_effectiveness,customer_retention_rate_percent,market_share_percent,sales_revenue_usd
2012-11-24,OEM,RTX 3080,South America,3792,Educational Institutions,Individual,3.4,109939.99,24,High,4.59,35,0.12,80,41.45,290083932.16
2012-09-20,AI,RTX 3080,South America,2654,Gamers,Individual,2.9,47644.43,3,Low,1.96,22,0.14,78,68.83,301494062.64
1999-05-13,AI,Tesla V100,South America,3431,Cloud Providers,Business,3.6,70725.02,11,Low,0.7,56,0.15,80,56.5,301753459.83
2006-07-14,OEM,Quadro P2200,South America,3374,AI Researchers,Individual,2.8,180995.06,23,Low,3.38,12,0.1,66,36.09,307844790.62
2010-09-29,AI,Tesla V100,South America,2736,AI Researchers,Business,3,18048.42,10,High,1.33,47,0.23,55,51.19,313942025.93
2016-01-15,Gaming,Tesla T4,South America,3881,Gamers,Business,4.5,159594.31,18,High,1.97,43,0.28,82,61.35,304440779.71
1998-12-03,Data Center,Tesla V100,South America,918,Gamers,Individual,1.9,47406.23,17,High,3.24,23,0.13,63,66.53,317557677.5
2006-08-03,Data Center,RTX 4090,South America,921,Educational Institutions,Individual,4,13040,16,Medium,2.26,63,0.09,65,68.92,300705486.37
2008-07-21,OEM,RTX 4090,South America,821,Cloud Providers,Individual,4.2,183741.84,11,Low,1.22,59,0.1,82,30.52,289892559.58
2009-05-17,Gaming,Quadro P2200,South America,1778,Gamers,Business,3.2,17593.61,2,Medium,3.63,45,0.27,61,56.14,305085799.46
2021-05-24,Data Center,Tesla V100,South America,3669,Cloud Providers,Business,2.4,34351.21,10,Medium,3.06,72,0.26,61,69.68,63812124391.92
2003-04-14,Data Center,RTX 3080,South America,2787,AI Researchers,Individual,3,169365.98,22,High,3.45,19,0.18,71,48.12,309464069.82
2003-11-08,Gaming,RTX 4090,South America,4503,AI Researchers,Individual,2.3,43002.2,19,Low,1.91,53,0.07,65,48.34,300548624.11
2020-07-01,Gaming,Tesla T4,South America,3795,Educational Institutions,Individual,4.1,184903.71,1,Low,4.5,55,0.13,56,30.83,2121806966.82
2008-04-30,Gaming,Quadro P2200,South America,3633,Cloud Providers,Individual,3.8,14427.77,16,Medium,3.21,37,0.27,68,30.1,319719915.5
2006-12-13,Gaming,RTX 4090,South America,3905,Educational Institutions,Business,4.3,55077.43,5,High,0.33,45,0.08,63,69.37,298300810.66
1996-12-24,OEM,Tesla V100,South America,3893,Cloud Providers,Business,2.5,87525.22,12,Low,3.45,51,0.22,60,56.07,305488690.77
2016-07-13,AI,Tesla T4,South America,2634,Cloud Providers,Business,1.9,195445.8,15,Low,0.16,25,0.14,71,48.16,282391881.56
2015-03-08,AI,RTX 4090,South America,4765,Cloud Providers,Individual,4.3,96117.42,0,Low,0.13,23,0.27,83,62.18,310016484.86
2022-04-08,AI,RTX 3080,South America,1047,Educational Institutions,Business,3.4,153585.47,11,Low,3.79,45,0.22,64,31.06,170388090910.49
2015-11-04,OEM,Quadro P2200,South America,3784,Gamers,Individual,4.2,162288.95,2,Medium,3.58,69,0.14,74,33.19,297199945.33
2017-11-29,Data Center,Quadro P2200,South America,4932,Cloud Providers,Business,2,136510.52,2,Medium,3.41,81,0.21,82,45.12,297159241.22
2005-07-07,OEM,Tesla V100,South America,4923,Gamers,Individual,4.6,22524.54,6,Medium,1.58,82,0.3,54,54.54,302192313.45
1999-07-06,AI,Quadro P2200,South America,3719,Educational Institutions,Business,1.8,73376.62,17,High,3.65,42,0.24,81,31.02,315259277.02
2011-04-20,AI,RTX 3080,South America,3731,Gamers,Business,1.1,175843.41,21,Low,0.34,28,0.27,68,46.88,315770539.84
1999-06-01,AI,RTX 4090,South America,3790,Cloud Providers,Business,4.3,30860.04,2,Low,0.27,20,0.2,56,47.54,282178919.75
1996-03-18,Gaming,Tesla T4,South America,3860,Educational Institutions,Business,4.3,88513.36,11,High,1.43,88,0.13,89,40.97,305918541.04
2005-12-06,AI,Tesla T4,South America,2840,AI Researchers,Individual,2.3,168032.54,0,Low,0.72,57,0.19,80,31.91,316858868.29
1999-03-23,Gaming,RTX 3080,South America,3767,Educational Institutions,Individual,3.6,80176.31,23,Medium,1.37,85,0.3,62,40.35,293014188.14
2005-10-21,Data Center,RTX 4090,South America,641,Gamers,Individual,4.2,163291.69,14,Medium,2.52,14,0.13,83,61.83,291572436.06
2001-01-30,Gaming,Tesla T4,South America,1926,Cloud Providers,Individual,2.1,12610.32,14,Medium,3.26,18,0.19,54,33.12,287121032.31
2010-02-13,OEM,Tesla T4,South America,3872,Educational Institutions,Business,1.5,185837.8,16,High,2.78,31,0.05,69,49.35,305857627.45
2006-03-05,AI,RTX 4090,South America,1558,Cloud Providers,Individual,4.2,21451.1,1,Medium,0.55,34,0.17,64,49.89,299292994.14
2013-08-07,Gaming,RTX 3080,South America,1316,AI Researchers,Individual,1.5,79392.48,5,Medium,1.92,74,0.28,62,46.78,299835715.11
1996-06-03,Gaming,Tesla T4,South America,1940,Educational Institutions,Business,4.3,61280.12,17,Medium,4.93,82,0.25,76,34.79,297182088.66
2017-05-23,Gaming,Quadro P2200,South America,2360,Gamers,Business,3.8,31075.49,16,Low,3.52,53,0.14,90,38.67,295387729.4
2007-10-24,Gaming,Tesla T4,South America,1060,Cloud Providers,Individual,2.4,174365.29,17,Low,3.58,81,0.14,51,33.65,294182997.32
2009-02-08,OEM,Tesla V100,South America,2802,Gamers,Individual,4.5,75135.66,16,Low,3.77,14,0.15,57,55.31,305587583.64
2012-07-07,AI,Tesla V100,South America,3539,AI Researchers,Individual,1.7,51253.22,22,High,0.64,23,0.27,64,38.16,303095461.37
2007-10-24,AI,Quadro P2200,South America,1289,Cloud Providers,Individual,4.2,132117.89,0,Low,2.37,31,0.21,88,69.5,314174594.22
2008-06-01,Data Center,Tesla T4,South America,2622,Educational Institutions,Individual,4.4,70734.65,15,High,2.51,57,0.28,69,54.63,319663606.44
2002-07-06,AI,RTX 4090,South America,780,Gamers,Individual,1.6,124079.97,5,High,1.01,38,0.11,85,57.31,284975877.95
2012-10-12,AI,Quadro P2200,South America,108,AI Researchers,Business,2.9,29199,7,Low,2.88,11,0.15,82,60.42,282074505.87
2017-11-23,Gaming,Tesla T4,South America,4989,Educational Institutions,Individual,3.8,14968.04,6,Low,2.08,57,0.2,54,49.12,298759772.56
2015-10-03,Gaming,RTX 4090,South America,4339,Educational Institutions,Business,3.9,24720.29,5,Low,1.94,32,0.2,57,69.35,313903122.53
2014-12-27,AI,RTX 4090,South America,1298,AI Researchers,Business,3.6,71674.86,14,Low,0.45,69,0.1,57,40.67,299951732.69
2024-03-07,Gaming,Tesla V100,South America,891,Cloud Providers,Business,2.2,67215,7,Medium,1.55,37,0.12,70,60.66,869812040874.17
2003-11-05,Data Center,Quadro P2200,South America,3782,Cloud Providers,Individual,3.6,64719.75,13,Medium,4.93,19,0.14,66,40.85,319588140.18
2023-04-23,OEM,Tesla T4,South America,636,Gamers,Business,3,41529.94,12,Low,4.01,83,0.14,69,50.07,374945003583.87
1995-06-07,Gaming,Tesla V100,South America,3975,Gamers,Individual,2.7,72186.26,14,Low,1.93,44,0.26,79,57.57,307509761.95
1999-02-14,Gaming,Tesla V100,South America,920,AI Researchers,Individual,4.9,60567.94,20,Low,0.4,30,0.21,76,43.92,302201198.18
2002-01-08,OEM,RTX 3080,South America,732,Educational Institutions,Business,4.6,100289.92,23,Medium,2.41,23,0.13,87,59.22,305523152.66
1993-10-17,OEM,Tesla V100,South America,3576,Educational Institutions,Individual,4.9,144790.91,5,Low,0.22,29,0.05,74,46,1484640533.06
2008-07-12,OEM,RTX 4090,South America,3352,Educational Institutions,Individual,2.1,30972.39,6,High,4.11,75,0.07,51,58.86,300171213.3
1998-08-28,Gaming,RTX 4090,South America,2867,Cloud Providers,Individual,5,13882.14,11,High,0.56,59,0.09,51,47.96,313673793.39
1997-06-04,AI,Tesla V100,South America,983,Gamers,Business,1.5,186831,14,Low,4.64,18,0.14,59,51.37,290072760.69
2000-05-05,OEM,Quadro P2200,South America,4740,Gamers,Business,4.1,29046.29,9,Medium,1.85,49,0.17,56,46.9,283336934.57
2001-07-23,Gaming,RTX 3080,South America,355,Gamers,Business,4.5,69941.95,5,Medium,4.1,67,0.21,78,58.42,284829486.65
2013-07-10,Data Center,Quadro P2200,South America,1360,Cloud Providers,Individual,2.9,144760.22,12,High,2,88,0.19,61,56.43,311524950.8
2002-11-10,OEM,Quadro P2200,South America,1147,Cloud Providers,Individual,1.2,48688.24,14,Low,4.29,35,0.18,78,67.02,304895078.33
2005-06-25,AI,Quadro P2200,South America,2778,AI Researchers,Business,2.3,37544.36,4,High,3.17,56,0.18,55,55.02,280781246.4
1995-03-21,AI,RTX 3080,South America,2989,AI Researchers,Business,1.9,52318.16,14,High,1.6,38,0.18,89,46.29,299691103.48
2000-04-15,Data Center,Tesla V100,South America,3778,Cloud Providers,Business,1.8,73612.53,6,High,0.74,49,0.22,60,44.89,318831928.84
2008-03-19,Data Center,Tesla V100,South America,4919,Gamers,Business,1.4,16570.43,2,Low,3.68,38,0.18,77,68.54,311755173.87
2002-02-16,AI,Quadro P2200,South America,4508,Gamers,Business,3.8,147626.76,6,Low,1.09,20,0.07,90,54.15,291578157.72
1994-02-01,Data Center,RTX 3080,South America,2807,Gamers,Individual,3.5,31498.4,16,High,1.16,45,0.12,84,33.1,1327209768.52
2024-02-23,OEM,RTX 4090,South America,3292,Educational Institutions,Business,3.8,144327.66,19,High,3.24,87,0.21,54,32.93,615468055275.06
2017-08-24,Gaming,Quadro P2200,South America,3671,AI Researchers,Business,1.2,19061,22,Medium,2.22,49,0.17,80,46.77,291726102.73
2019-01-04,AI,Tesla V100,South America,531,AI Researchers,Individual,3,56042.56,3,High,4.82,39,0.23,76,35.77,2245363594.83
2002-07-21,AI,Tesla V100,South America,540,Cloud Providers,Business,2.1,12334.2,24,Low,1.77,48,0.15,81,45.41,299638831.2
2006-06-23,Data Center,Tesla V100,South America,2237,Educational Institutions,Business,4.4,79927.7,10,Medium,1.77,21,0.07,62,37.83,307111302.58
2014-12-29,Data Center,Tesla V100,South America,695,AI Researchers,Individual,3.4,88537.05,22,High,4.81,39,0.13,58,34.51,319496786.05
1996-11-20,Gaming,Tesla T4,South America,3749,Educational Institutions,Business,2.1,95664.23,18,High,4.04,10,0.29,51,43.7,317852932.12
1996-04-30,Data Center,RTX 4090,South America,3709,Gamers,Business,2.8,36553.62,23,Medium,3,32,0.06,61,67.09,319151680.19
2004-05-12,Data Center,Quadro P2200,South America,1540,Gamers,Individual,1.1,156133.02,11,High,1.98,35,0.09,76,67.88,316903737.25
2019-09-17,Gaming,RTX 4090,South America,2532,Educational Institutions,Individual,4.4,51149.62,17,Low,1.69,48,0.15,87,54.33,3212287364.02
2001-04-22,Data Center,Quadro P2200,South America,4692,AI Researchers,Individual,4.4,119596.05,6,Medium,1.56,50,0.23,73,56.2,294262137.07
2021-06-25,OEM,Tesla T4,South America,3859,Cloud Providers,Individual,1.8,56906.5,7,Medium,3.01,68,0.16,90,68.54,30879945918.16
2012-11-13,Data Center,RTX 4090,South America,2039,AI Researchers,Business,1.7,151331.31,23,Medium,4.39,53,0.18,63,47.54,292890223.52
2007-04-28,AI,RTX 4090,South America,4371,Cloud Providers,Business,4.1,106587.4,4,Low,4.22,65,0.18,65,34.29,304334946.17
2015-02-08,Gaming,Tesla V100,South America,2041,Educational Institutions,Business,3.4,139267.44,5,High,1.98,79,0.11,79,48.36,294433433.01
2009-01-16,Gaming,RTX 4090,South America,3024,Cloud Providers,Individual,3.5,22404.95,3,Medium,2.19,75,0.25,52,68.43,303836709.91
1995-12-21,Data Center,Tesla V100,South America,3267,AI Researchers,Business,2.1,120642.3,1,Medium,0.5,24,0.21,68,57.33,294679080.4
2006-12-11,Data Center,Quadro P2200,South America,3566,Gamers,Business,1.8,147290.37,9,High,0.94,13,0.12,65,57.1,316132937.91
2008-05-06,Gaming,RTX 3080,South America,283,Gamers,Business,2.8,102380.91,16,Medium,0.75,30,0.2,57,33.88,308102941.55
2024-05-21,AI,RTX 4090,South America,1039,AI Researchers,Individual,2.5,156579.12,2,Low,1.31,74,0.2,74,31.98,897732388773.08
2011-07-22,AI,Quadro P2200,South America,1386,Gamers,Individual,4,12957.53,0,Medium,1.74,36,0.23,69,58.77,315425220.82
2005-09-14,AI,RTX 3080,South America,2072,Educational Institutions,Business,4.8,12492.11,0,Low,3.34,22,0.14,72,52.85,312631167.06
1998-05-09,AI,Tesla V100,South America,3273,AI Researchers,Business,3.9,83135.15,15,High,0.22,20,0.16,69,65.78,306189876.94
2006-04-11,Data Center,Tesla T4,South America,347,AI Researchers,Individual,2.5,114707.03,1,Medium,1.15,36,0.1,84,57.22,313500103.26
2013-02-01,AI,RTX 3080,South America,3944,Gamers,Business,4.7,165486.32,19,Medium,1.62,28,0.19,61,44.85,295275961.94
2024-09-23,Data Center,Tesla V100,South America,2597,Educational Institutions,Individual,1.9,17725.25,6,Low,0.95,71,0.25,66,56.93,924333081173.32
2007-07-16,AI,RTX 3080,South America,4510,Educational Institutions,Individual,2.1,37590.91,12,Low,3.77,24,0.13,67,65.51,294936025.15
2006-07-30,AI,RTX 4090,South America,3902,AI Researchers,Business,4.4,28574.15,15,Low,2.13,29,0.21,73,57.96,288154544.4
2006-11-12,AI,RTX 3080,South America,4601,Gamers,Individual,2.2,83982.93,21,Low,2.69,56,0.14,56,49.36,297252076.95
2003-09-19,Data Center,Tesla T4,South America,2076,Gamers,Individual,3.9,167820.04,25,Medium,5,57,0.13,57,51.36,310668716.31
1997-03-18,Gaming,Quadro P2200,South America,2891,AI Researchers,Individual,1,13099.51,21,Low,2.78,18,0.29,83,64.97,311104056.76
2005-02-08,Data Center,Tesla T4,South America,2663,Educational Institutions,Individual,2.6,154210.89,18,Medium,4.3,55,0.07,74,36.44,317485200.32
2001-08-19,Data Center,Tesla T4,South America,3290,Cloud Providers,Individual,1.4,172237.57,15,High,4.49,39,0.13,68,41.41,281935116.3
2005-05-25,Data Center,Tesla V100,South America,4694,Gamers,Business,1.1,89592.77,22,High,4.52,84,0.12,66,62.23,290725293.88
2002-07-01,Gaming,Tesla T4,South America,4956,Gamers,Individual,4,62497.96,21,High,2.8,13,0.22,82,48.02,292726073.35
2022-03-25,Data Center,Quadro P2200,South America,2553,AI Researchers,Individual,3.1,91965.67,7,Low,4.19,53,0.17,87,48.56,153193980149.75
1995-05-27,Data Center,RTX 3080,South America,1897,Educational Institutions,Individual,3.2,150173.79,15,High,4.77,41,0.24,75,31.01,287731984.75
1997-06-08,OEM,Tesla T4,South America,2522,Cloud Providers,Business,1.4,140018.5,4,Low,3.74,87,0.29,74,50.75,282658231.7
1994-04-16,Gaming,Tesla V100,South America,1073,Cloud Providers,Individual,4.5,122004.57,18,Low,2.94,57,0.23,74,50.54,1690437546
2001-12-19,Gaming,Tesla T4,South America,4322,AI Researchers,Business,2.9,122130.67,7,Low,0.41,21,0.19,87,67,282653284.23
2014-12-18,OEM,RTX 3080,South America,4069,Educational Institutions,Business,4.8,43566.3,12,Medium,3.28,53,0.24,50,36.23,308723924.57
2014-09-19,AI,Tesla T4,South America,4381,Gamers,Business,3.9,21662.99,5,Low,1.24,86,0.18,60,62.68,295942620.05
2014-02-02,OEM,RTX 4090,South America,3881,AI Researchers,Individual,2.1,183285.05,1,Low,0.39,58,0.06,62,33.45,288184037.71
1993-11-11,Data Center,Quadro P2200,South America,1438,AI Researchers,Business,2.9,166646.63,12,Low,1.07,31,0.16,52,45.87,1297083848.24
1993-06-04,OEM,Quadro P2200,South America,3738,Gamers,Business,4.6,45198.65,17,Low,2.37,54,0.12,84,54.07,1707393545.3
2007-03-18,AI,Tesla V100,South America,2575,Educational Institutions,Business,4.1,181405.89,12,Low,0.79,48,0.08,71,32.82,299045946.12
2018-11-23,AI,RTX 3080,South America,1396,Cloud Providers,Individual,4.9,45011.31,18,High,1.42,29,0.22,80,31.07,1351779049.15
1997-01-11,Gaming,RTX 3080,South America,1242,Gamers,Business,3.3,84786.31,13,High,1.47,52,0.1,81,43.96,311505976.13
2020-07-26,Data Center,RTX 3080,South America,4731,Cloud Providers,Individual,3.8,139636.06,7,Low,4.96,83,0.13,62,40.77,5700150069.61
1995-05-24,AI,Quadro P2200,South America,1661,Cloud Providers,Individual,3.6,119490.81,11,High,2.51,55,0.27,71,63,291781358.28
2008-07-19,Gaming,Quadro P2200,South America,3811,Educational Institutions,Business,3.9,138429.41,19,Low,4.34,62,0.14,50,61.05,300009984.02
2018-08-28,OEM,Tesla V100,South America,3900,Cloud Providers,Individual,4.8,31585.78,21,Low,4.16,64,0.18,67,64.33,1149620300.55
2012-06-07,Data Center,RTX 4090,South America,3545,AI Researchers,Business,3.9,161023.72,12,Low,4.18,31,0.22,62,36.68,302150016.94
1996-10-14,AI,RTX 3080,South America,1102,Educational Institutions,Individual,1.2,60606.42,7,High,1.69,74,0.06,76,54.56,298469385.75
2009-01-17,OEM,RTX 3080,South America,1977,Cloud Providers,Business,3.1,112542.68,24,Medium,0.64,41,0.24,73,40.58,280315014.85
2020-11-01,AI,Tesla T4,South America,3292,Gamers,Business,3.7,26869.49,21,Low,3.72,87,0.08,64,68.12,3235435084.39
1994-01-07,OEM,Quadro P2200,South America,644,Gamers,Business,1.8,27581.52,15,Low,2.42,29,0.13,84,31.39,1986014117.64
2018-05-28,AI,RTX 4090,South America,3085,Cloud Providers,Individual,2.9,28883.17,7,Medium,4.46,30,0.24,50,34.35,1220665212.3
1995-09-15,Gaming,Quadro P2200,South America,4052,Cloud Providers,Business,2.4,117007.79,13,Low,4.16,55,0.29,62,69.34,294835701.84
1999-05-11,AI,Tesla T4,South America,3806,Educational Institutions,Individual,3.2,193598.02,24,Medium,4.24,69,0.06,60,55.38,311731732.89
2017-09-26,OEM,Tesla V100,South America,1041,AI Researchers,Individual,2.4,18291.26,21,High,2.67,24,0.17,71,69,297670625.29
2008-07-05,OEM,RTX 3080,South America,3901,Gamers,Individual,3.9,77209.05,6,Low,0.38,84,0.16,53,47.2,315108995.6
1996-02-07,OEM,Quadro P2200,South America,4072,Cloud Providers,Business,3.9,140738.99,4,High,2.75,55,0.27,55,47.95,287275596.8
2011-12-25,Data Center,Tesla V100,South America,908,Educational Institutions,Individual,4.5,122228.66,18,Low,4.9,13,0.27,80,38.66,302751835.54
2016-03-12,Gaming,RTX 4090,South America,2909,AI Researchers,Business,2.2,130976.23,25,Medium,0.65,42,0.1,62,34.76,308347151.61
2000-04-08,AI,RTX 4090,South America,272,Cloud Providers,Business,2.7,32403.16,14,Low,2.78,43,0.18,88,66.68,299223737.67
2001-08-18,AI,Tesla T4,South America,1267,Educational Institutions,Business,3.4,191121.33,0,High,1.91,15,0.07,87,33.9,295448419.67
2004-04-26,Data Center,Tesla T4,South America,2216,AI Researchers,Business,1.8,87288.74,16,Medium,1.44,67,0.25,85,52.72,308933848.85
1995-01-15,AI,Tesla V100,South America,1560,AI Researchers,Business,4.9,107315.26,13,Low,3.43,27,0.13,80,55.22,314985228.7
1994-10-13,AI,Quadro P2200,South America,4351,Gamers,Business,2.4,21502.35,5,Medium,4.69,76,0.17,76,33.75,1722408702.76
2001-08-29,OEM,Tesla V100,South America,2119,AI Researchers,Business,4.3,21937.56,17,Medium,0.74,24,0.27,51,32.08,288063108.08
2011-12-21,Data Center,RTX 4090,South America,1316,Cloud Providers,Individual,4.2,196508.01,16,Medium,2.13,75,0.18,67,52.22,301590487.01
2013-11-11,AI,Tesla V100,South America,1821,Cloud Providers,Individual,4.6,112961.48,21,Low,0.86,32,0.3,81,40.03,297860983.23
2015-11-15,OEM,Quadro P2200,South America,336,Cloud Providers,Individual,4.6,67093.84,23,High,3.06,59,0.12,71,37.43,309671291.57
2011-08-27,Data Center,Quadro P2200,South America,2639,AI Researchers,Business,2.6,63785.9,11,High,3.33,40,0.17,87,56.36,301212903.95
2006-08-23,Gaming,RTX 4090,South America,3052,Cloud Providers,Individual,4.8,54676.13,15,Low,4.61,26,0.24,74,63.46,280645230.76
2021-07-28,OEM,Tesla V100,South America,2949,Educational Institutions,Business,3.3,195781.02,9,High,4.76,79,0.15,56,37.46,44225222282.56
2013-09-10,OEM,Tesla T4,South America,2459,Gamers,Business,4.5,85389.73,22,Medium,1.83,88,0.25,69,54.08,288316994.03
2007-07-20,OEM,Quadro P2200,South America,353,Cloud Providers,Business,2.9,52944.04,11,High,3.66,85,0.15,76,55.33,303979855.24
1994-12-24,OEM,RTX 4090,South America,3861,AI Researchers,Business,2.1,124262.66,5,Low,1.73,16,0.27,50,58.65,1247993931.98
2019-04-15,OEM,Quadro P2200,South America,4398,Educational Institutions,Business,1.9,155492.05,21,Low,4.66,66,0.12,76,42.89,4375807239.19
1995-12-10,Data Center,RTX 3080,South America,3453,Cloud Providers,Individual,3.8,115209.74,23,High,2.71,75,0.21,65,68.48,299880346.03
1999-12-01,AI,RTX 4090,South America,1667,Cloud Providers,Business,2.2,85184.75,12,High,0.59,13,0.07,78,32.67,310420797.12
2000-04-06,OEM,Quadro P2200,South America,4292,Cloud Providers,Individual,1.2,79870.21,22,Low,4.02,78,0.28,74,52.67,312795251.02
2003-11-01,Gaming,Tesla T4,South America,1204,AI Researchers,Business,2.6,173443.76,18,Medium,3.35,17,0.19,53,45.89,281923797.26
1993-11-30,Gaming,Quadro P2200,South America,600,AI Researchers,Business,2.3,18237.99,22,Low,3.33,73,0.06,85,55.96,1534013518.37
2002-07-18,Gaming,Quadro P2200,South America,3347,Gamers,Individual,5,145550.68,13,Medium,3.19,21,0.13,62,48.76,294791886.26
2021-01-17,Gaming,Quadro P2200,South America,1887,Gamers,Individual,3,56061.74,19,Low,0.37,39,0.14,82,64.24,33816313823.39
2016-12-03,AI,Quadro P2200,South America,4706,Cloud Providers,Business,1.2,78710.85,9,Low,1.41,35,0.22,83,51.2,313158434.82
2010-09-29,OEM,RTX 3080,South America,2236,AI Researchers,Business,1.3,18352.02,14,Low,4.03,73,0.18,56,41.47,281833355.27
1997-06-26,Data Center,RTX 3080,South America,1974,Gamers,Business,2,127320.91,22,High,1.53,75,0.17,85,30.25,295224291.11
2007-06-16,Data Center,Tesla T4,South America,1749,Educational Institutions,Business,3.9,126639.19,2,Low,0.46,56,0.25,76,62.77,305684355.33
1994-04-22,OEM,Tesla T4,South America,480,Educational Institutions,Individual,1.8,58563.78,14,High,0.65,53,0.29,74,40.34,1673775254.26
2007-05-22,OEM,Tesla T4,South America,565,Gamers,Business,2.3,136595.16,17,Medium,4.23,78,0.27,86,46.97,310352066.98
2020-04-06,Gaming,RTX 4090,South America,423,Cloud Providers,Individual,3.7,153149.42,14,High,1.74,63,0.13,50,47.11,7673264127.72
2017-03-16,AI,RTX 3080,South America,1561,Gamers,Individual,1.8,68013.35,1,Medium,3.17,13,0.21,59,58.94,288764823.36
2017-09-26,Gaming,Quadro P2200,South America,600,AI Researchers,Business,3.2,74061.03,12,Medium,2.69,79,0.12,51,47.12,315351639.33
2019-09-18,Data Center,Tesla T4,South America,559,Cloud Providers,Individual,2.6,68186.61,13,High,4.28,37,0.13,59,65.08,3561373283.89
2010-07-10,Data Center,Tesla V100,South America,4868,Cloud Providers,Individual,4.2,112380.58,23,High,3.08,38,0.21,63,54.54,298587308.3
2020-06-19,Gaming,RTX 4090,South America,3106,AI Researchers,Individual,4.3,168122.21,3,High,0.18,77,0.24,73,49.49,5782307342.2
2019-05-15,OEM,RTX 4090,South America,3334,AI Researchers,Individual,1.2,126442.44,22,High,4.31,47,0.26,53,47.85,9992717639.71
2017-04-05,AI,Tesla T4,South America,661,Cloud Providers,Individual,1.5,66826.92,18,Low,0.94,87,0.2,84,38.89,288487931.68
2012-05-02,OEM,Quadro P2200,South America,1278,Gamers,Individual,4.6,194916.63,4,Medium,0.46,12,0.28,56,69.55,297294063.13
2003-08-30,Data Center,Tesla V100,South America,4196,Cloud Providers,Business,3.7,186616.32,22,High,3.6,38,0.18,87,66.38,295355790.22
1999-01-19,Gaming,Quadro P2200,South America,3542,Educational Institutions,Individual,4.5,12241.12,22,High,4.47,32,0.25,73,37.85,308188066.37
2009-11-22,AI,RTX 3080,South America,4579,AI Researchers,Business,4.6,151253.68,25,High,3.6,71,0.1,62,30.12,310108566.76
2014-06-29,Data Center,Tesla V100,South America,651,Gamers,Individual,5,61022.79,24,Medium,0.64,84,0.26,67,63.77,284252264.9
2017-06-10,AI,Quadro P2200,South America,4836,Educational Institutions,Business,1.1,71759.14,24,Medium,4.9,63,0.27,54,53.6,308608457.24
2014-01-03,AI,RTX 3080,South America,4699,AI Researchers,Business,4.5,199086.99,17,High,3.58,24,0.28,65,32.82,310392997.27
2020-03-09,Data Center,RTX 3080,South America,3431,Educational Institutions,Business,2.8,127363.98,17,Low,3.47,53,0.28,88,54.24,6057246768.3
1996-08-03,AI,Quadro P2200,South America,3299,Gamers,Business,4.7,126228.26,18,Medium,1.24,29,0.14,79,64.49,303492572.61
2009-10-21,Gaming,Quadro P2200,South America,1651,Cloud Providers,Business,3.8,20354.67,24,Medium,3.76,25,0.24,71,59.11,317832830.1
2013-01-27,AI,RTX 4090,South America,528,Gamers,Business,4.4,88787.19,4,Low,0.71,52,0.29,52,61.28,299821010.76
2022-12-31,AI,Quadro P2200,South America,4465,AI Researchers,Business,1.5,111686.71,25,Low,0.47,23,0.3,56,63.21,242709924017.26
2014-04-05,OEM,Tesla T4,South America,2521,AI Researchers,Individual,3.4,194900.12,8,Low,3.42,21,0.25,84,38.12,311714748.17
2019-10-11,AI,RTX 3080,South America,1008,Gamers,Individual,1.9,193005.21,25,High,2.37,47,0.29,74,38.66,9955952341.05
2002-04-24,Data Center,RTX 3080,South America,2332,Cloud Providers,Business,4.2,126252.96,19,High,4.26,54,0.18,74,37.51,311122445.5
2010-12-29,OEM,RTX 4090,South America,4299,AI Researchers,Business,4.9,45412.05,9,High,1.3,24,0.11,58,62.64,315870863.64
2020-05-05,AI,RTX 4090,South America,1050,AI Researchers,Business,2.5,90421.63,14,Low,0.7,37,0.25,51,62.65,2013439628.19
2017-04-19,Gaming,Tesla V100,South America,4827,Educational Institutions,Business,4.6,185291.77,20,Low,1.28,90,0.06,66,63.17,295955133.39
2022-05-01,Gaming,RTX 4090,South America,2247,Cloud Providers,Individual,3.5,189512.78,19,Low,0.63,14,0.24,84,31.42,128464559111.48
2020-03-14,OEM,RTX 4090,South America,4454,AI Researchers,Individual,4.8,47345.79,2,High,1.97,74,0.05,79,34.92,6793525275.15
1995-11-11,Data Center,RTX 4090,South America,921,Educational Institutions,Individual,4.4,110970.74,15,High,3.94,30,0.2,61,61.39,301948126.44
1996-07-18,AI,RTX 4090,South America,472,AI Researchers,Individual,2.4,105986.66,19,Medium,1.36,79,0.14,83,64.67,319593827.96
1994-02-08,Data Center,Quadro P2200,South America,3192,AI Researchers,Business,3.3,154085.43,24,Medium,0.25,43,0.16,76,42.88,1773536163.39
2002-04-02,Gaming,Tesla T4,South America,4051,Gamers,Business,4.7,189827.4,21,High,1.86,38,0.08,59,64.72,281391051.33
2000-08-12,OEM,RTX 4090,South America,4875,Cloud Providers,Individual,4.2,108914.46,11,High,1.03,32,0.13,51,37.08,319793245.22
2005-08-10,OEM,Tesla T4,South America,377,AI Researchers,Individual,4.7,27902.09,20,High,3.2,21,0.13,69,57.28,307454120.88
2017-05-26,Data Center,Quadro P2200,South America,2381,AI Researchers,Business,2.8,161470.61,3,High,0.3,39,0.3,52,55.73,318074374.65
2013-07-27,OEM,RTX 3080,South America,1594,Cloud Providers,Business,2.4,79246.51,7,Low,1.57,46,0.19,78,65.9,306020359.53
