date,product_category,product_name,region,units_sold,customer_segment,customer_type,customer_satisfaction,marketing_spend_usd,discount_percentage_percent,competitor_influence,return_rate_percent,ai_ml_adoption_rate_percent,ad_campaign_effectiveness,customer_retention_rate_percent,market_share_percent,sales_revenue_usd
1994-02-19,Data Center,RTX 3080,Middle East,4145,Educational Institutions,Individual,2.2,167560.16,25,High,3.79,40,0.18,64,63.5,1405871480.32
2003-06-02,OEM,Tesla V100,Middle East,2651,AI Researchers,Individual,2,53762.42,12,High,1.8,44,0.24,71,55.71,281066328.12
1998-08-13,OEM,Quadro P2200,Middle East,2508,Cloud Providers,Individual,3.2,57211.96,20,Medium,3.32,73,0.11,68,43.07,312013557.54
2019-09-14,OEM,RTX 4090,Middle East,3517,Cloud Providers,Business,3.3,170781.34,23,Medium,3.37,27,0.12,57,34.97,9146559100.02
2009-04-15,Gaming,RTX 4090,Middle East,3132,Cloud Providers,Individual,4,124304.49,9,Medium,2.86,64,0.3,84,32.88,298007499.89
2021-05-05,AI,Tesla V100,Middle East,2056,Gamers,Business,2,16562.94,4,Low,3.18,13,0.26,50,40.97,30519211036.44
2013-12-11,Gaming,Tesla V100,Middle East,2613,Educational Institutions,Business,1.4,50642.91,20,Low,4.5,40,0.17,60,49.93,285432952.25
2022-03-20,OEM,RTX 4090,Middle East,764,Gamers,Business,2,35426.05,19,Medium,0.13,20,0.1,88,58.59,220696210102.44
2007-07-15,OEM,Tesla T4,Middle East,3174,AI Researchers,Individual,4.5,27691.58,25,High,3.83,13,0.28,87,65.08,283764620.83
2021-06-19,Data Center,RTX 4090,Middle East,4568,Gamers,Business,2.9,90696.39,15,Low,2.11,13,0.22,54,45.8,51627216302.1
1996-11-11,AI,Quadro P2200,Middle East,296,Cloud Providers,Individual,2.5,13822.71,3,High,1.11,51,0.1,79,62.64,305523863.25
1999-11-17,Gaming,Quadro P2200,Middle East,3243,AI Researchers,Individual,4.9,196470.28,19,Low,2.84,38,0.08,76,58.89,295330394.13
2010-05-31,Data Center,Quadro P2200,Middle East,1072,Gamers,Individual,3.6,162074.26,12,High,1.46,21,0.29,90,34.57,313769438.12
2004-01-03,OEM,Quadro P2200,Middle East,2613,Cloud Providers,Business,2.6,169479.92,23,High,3.55,85,0.13,68,69.2,286419420.9
2014-01-16,AI,RTX 4090,Middle East,1936,Educational Institutions,Business,1.2,53186.11,10,Medium,1.51,39,0.25,74,68.22,293223082.47
2002-09-06,Data Center,RTX 3080,Middle East,2534,Gamers,Individual,3.1,168975.31,22,Medium,4.34,78,0.05,85,43.39,288346818.17
2019-10-07,AI,RTX 4090,Middle East,3526,AI Researchers,Individual,3.5,90524.26,10,Low,1.65,84,0.27,58,30.46,8359224532.7
2014-11-16,AI,Quadro P2200,Middle East,2600,Educational Institutions,Individual,4.9,53741.8,15,Medium,1.99,70,0.24,54,60.1,280089958.43
2005-07-18,OEM,Quadro P2200,Middle East,252,Cloud Providers,Business,1.9,182147.36,3,Low,3.55,58,0.27,63,35.97,313724938.57
1998-09-02,Data Center,RTX 3080,Middle East,2275,AI Researchers,Individual,2,134263.8,10,High,1.31,73,0.2,86,31.36,284535322.12
1997-12-11,OEM,RTX 4090,Middle East,1428,AI Researchers,Individual,3.9,150994.26,4,High,3.15,27,0.27,55,67.77,304360116.29
2015-04-17,AI,Tesla V100,Middle East,4612,AI Researchers,Business,1.1,184646.57,8,Medium,0.89,41,0.21,64,36.42,294680729.18
2024-02-27,OEM,RTX 4090,Middle East,2420,Educational Institutions,Business,2.7,66866.34,15,Low,3.78,74,0.15,54,46.73,574530563197.8
2019-06-06,Gaming,RTX 3080,Middle East,1625,Gamers,Business,3.7,153622.27,9,Low,0.39,72,0.22,54,57.56,3389468437.91
2012-01-14,Data Center,RTX 3080,Middle East,145,Educational Institutions,Individual,4.5,136663.34,18,Medium,2.35,67,0.15,56,42.95,311354546.5
2005-12-07,AI,Quadro P2200,Middle East,4459,Cloud Providers,Business,3.7,86301.01,24,Medium,4.46,17,0.14,79,34.75,301434759.62
2013-12-21,AI,Tesla V100,Middle East,2457,AI Researchers,Individual,1.7,13185.65,19,High,4.57,47,0.15,54,57.08,286782912.48
2009-05-04,AI,Tesla T4,Middle East,4407,Cloud Providers,Individual,4.9,180125.46,5,Low,4.07,74,0.06,90,61.58,317438949.06
1996-06-15,Gaming,Tesla T4,Middle East,2514,AI Researchers,Individual,4,28990.44,8,Medium,1.41,14,0.2,69,58.05,290513434.24
2002-03-25,AI,Tesla T4,Middle East,279,Cloud Providers,Business,3.1,148754.14,12,High,3.82,72,0.29,64,52.28,319375717.52
2008-08-07,OEM,Quadro P2200,Middle East,328,Gamers,Business,2.5,36756.89,0,Medium,4.29,83,0.2,81,61.79,301426917.57
2023-11-21,AI,Tesla T4,Middle East,965,Gamers,Business,4.6,114510.8,6,Low,4.87,16,0.12,64,45.16,508893723850.79
2021-10-21,Data Center,RTX 3080,Middle East,3620,Cloud Providers,Business,1.6,50674.07,14,High,0.89,20,0.3,61,49.35,45679407428.99
2010-07-05,AI,Tesla V100,Middle East,230,Educational Institutions,Individual,3.6,144965.99,8,High,2.3,36,0.26,68,59.62,298971032.38
2000-08-18,AI,Quadro P2200,Middle East,4992,Gamers,Business,4.8,22869.38,10,Low,0.18,41,0.07,79,60.49,294634961.2
2022-12-27,OEM,Quadro P2200,Middle East,4380,Gamers,Individual,3.3,170237.66,14,Low,4.91,42,0.29,83,35.41,235688777868.17
2002-10-11,Data Center,Tesla T4,Middle East,908,AI Researchers,Individual,2.3,18328.78,23,Low,4.4,55,0.13,72,44.88,294319949.69
2003-01-05,OEM,RTX 4090,Middle East,3029,Educational Institutions,Individual,3.5,175053.45,5,Low,0.32,48,0.15,82,68.32,310108657.15
2016-07-27,OEM,Quadro P2200,Middle East,2255,Educational Institutions,Individual,1.6,150584.63,6,High,0.99,26,0.27,57,67.55,305860319.88
1994-08-02,OEM,RTX 3080,Middle East,1932,Cloud Providers,Business,3,199970.73,24,Low,2.68,48,0.27,83,36.05,1822272292.33
2015-02-24,OEM,Quadro P2200,Middle East,3490,AI Researchers,Individual,3.9,167646.32,0,Low,4.82,85,0.12,69,62.45,300771201.41
2002-03-18,OEM,RTX 4090,Middle East,1305,AI Researchers,Business,2.2,57528.86,6,Medium,2.65,60,0.25,75,43.95,315730331.42
2013-04-18,AI,RTX 3080,Middle East,4789,Cloud Providers,Individual,4.3,95501.29,23,Low,3.77,69,0.2,63,65.63,295869575.77
2022-11-29,AI,RTX 3080,Middle East,1778,Educational Institutions,Business,3.6,103071.09,6,Low,0.26,57,0.27,90,65.46,154211972796.27
2020-12-13,AI,Tesla T4,Middle East,3618,AI Researchers,Individual,1.6,159661.7,22,Low,2.99,10,0.27,62,51.62,5441004336.54
2007-10-06,Data Center,RTX 4090,Middle East,3046,Gamers,Individual,3.8,148906.94,3,Medium,2.97,72,0.3,85,42.24,319261869.35
2014-03-08,Gaming,RTX 3080,Middle East,3970,Gamers,Individual,4.9,191718.56,11,Medium,2.66,66,0.08,53,37.78,295763441.65
2008-01-11,AI,RTX 3080,Middle East,3747,Educational Institutions,Individual,2.9,193514.13,4,High,4.95,76,0.13,54,34.93,290006271.69
2022-12-26,AI,Tesla V100,Middle East,3095,Educational Institutions,Individual,3.7,164312.12,7,High,1.92,35,0.25,53,51.35,226257651133
2015-07-17,AI,Tesla V100,Middle East,1943,AI Researchers,Individual,3.5,174122.77,7,Medium,0.88,34,0.06,55,45.16,314882203.12
2002-12-31,Data Center,Quadro P2200,Middle East,1157,AI Researchers,Individual,2.7,58007.38,7,Medium,0.34,14,0.23,58,51.56,305901442.81
2011-09-17,OEM,RTX 3080,Middle East,310,Gamers,Business,2.1,135130.42,23,Medium,3.94,85,0.27,85,40.04,306381784.77
2018-10-18,Data Center,RTX 3080,Middle East,2015,Cloud Providers,Business,4.2,21269.97,10,High,3.15,38,0.23,72,62.48,1869504441.92
2022-09-26,AI,Quadro P2200,Middle East,3425,Educational Institutions,Individual,2.4,89361.66,23,Low,0.6,73,0.23,73,68.93,218111022588.88
1995-10-10,Data Center,Quadro P2200,Middle East,1001,Educational Institutions,Individual,2.9,117560.07,20,Medium,3.87,29,0.16,76,30.46,289998193.43
2001-04-21,OEM,RTX 4090,Middle East,2169,Cloud Providers,Individual,4.8,27206.25,23,High,0.69,24,0.26,65,61.4,317639753.56
2024-05-14,OEM,Quadro P2200,Middle East,1708,Gamers,Business,3.9,48900.59,19,High,4.35,43,0.16,66,59.57,610737603208.17
2022-02-13,AI,RTX 4090,Middle East,2821,AI Researchers,Individual,4.8,81661.36,16,High,1.05,23,0.18,77,55.58,173846967709.63
2019-12-13,AI,Tesla V100,Middle East,2109,Cloud Providers,Business,3.1,47883.66,8,Low,1.95,29,0.3,70,53.02,5923817937.23
2002-02-01,OEM,Tesla T4,Middle East,3919,AI Researchers,Individual,1.6,29394.62,19,Medium,4.07,59,0.2,75,56.8,302752388.01
2001-11-02,Data Center,RTX 3080,Middle East,109,Educational Institutions,Business,3.6,79611.9,4,High,2,68,0.25,82,51.2,296257224.19
2002-12-08,Data Center,RTX 4090,Middle East,2625,Gamers,Business,3.8,110373.26,15,Low,4.15,48,0.21,69,48.14,294713497.2
2020-08-18,Data Center,Tesla V100,Middle East,1400,AI Researchers,Business,4.8,74184.53,7,Medium,0.97,82,0.17,76,43.05,5154788264.87
2019-02-17,Data Center,RTX 4090,Middle East,2262,Cloud Providers,Individual,2.3,131445.04,7,High,2.1,18,0.22,60,48.86,9551130349.79
2010-07-03,AI,Quadro P2200,Middle East,2028,Cloud Providers,Business,2.3,26825.59,5,High,2.96,39,0.16,67,45.44,308513095.69
1993-07-04,Gaming,Quadro P2200,Middle East,2757,AI Researchers,Individual,3.2,159100.19,21,Medium,3.29,57,0.17,79,58.32,1698413629.2
2007-08-12,Data Center,Tesla V100,Middle East,4738,Cloud Providers,Individual,2.8,85635.74,9,Low,3.64,19,0.16,83,62.48,316205548.41
2024-07-02,Data Center,Tesla T4,Middle East,3041,Educational Institutions,Individual,4.1,103557.62,3,High,3.16,35,0.23,78,41.14,928735965180.49
2022-09-20,OEM,Tesla V100,Middle East,113,Cloud Providers,Business,3.3,38052.3,20,High,2.26,46,0.23,74,58.87,158664863091.54
2003-10-10,OEM,RTX 4090,Middle East,1232,Gamers,Business,1.1,36441.45,17,High,4.62,82,0.27,76,50.78,289148172.59
1996-04-09,AI,RTX 4090,Middle East,890,Educational Institutions,Individual,2.6,120272.04,9,High,2.99,27,0.08,66,55,295713636.39
2012-01-26,Data Center,RTX 3080,Middle East,4588,Gamers,Business,4.5,169832.74,8,High,3.36,43,0.29,71,59.31,304175584.96
2011-06-08,Gaming,Quadro P2200,Middle East,2104,Educational Institutions,Business,4.5,83853.24,1,Low,2.12,34,0.18,67,40.29,305488452.97
2022-12-01,AI,Tesla V100,Middle East,2696,Educational Institutions,Individual,1.4,24374.2,22,High,4.74,59,0.14,70,34.11,132340689442.82
2005-10-04,Gaming,RTX 3080,Middle East,2815,Gamers,Individual,4.3,46308.8,12,High,1.95,10,0.15,68,47.06,309413837.23
2005-07-18,Data Center,Tesla T4,Middle East,1450,Educational Institutions,Business,2.5,144403.86,18,Medium,3.85,72,0.28,76,69.57,289779100.37
2020-01-23,OEM,Tesla T4,Middle East,4867,Educational Institutions,Individual,2.4,130752,9,Low,0.41,47,0.28,83,67.05,3500146914.03
2019-05-15,OEM,Tesla V100,Middle East,2023,AI Researchers,Business,2.4,52569.01,24,Medium,3.5,13,0.29,76,36.23,3505617165.46
2020-10-17,OEM,Tesla T4,Middle East,869,Educational Institutions,Business,4.3,158291.02,24,High,3.04,57,0.22,59,47.22,6184336956.32
2012-01-29,Gaming,RTX 4090,Middle East,4120,Cloud Providers,Business,4.7,39303.43,24,Low,1.13,45,0.13,54,51.39,285375708.27
1998-12-05,OEM,Quadro P2200,Middle East,2262,Gamers,Business,4.4,111679.77,24,High,1.18,81,0.29,80,68.54,311134933.59
2023-12-02,AI,RTX 3080,Middle East,129,Educational Institutions,Individual,3.4,119911.26,15,Medium,3.22,36,0.26,66,68.92,382297205354.34
1996-02-11,Data Center,Tesla T4,Middle East,439,Gamers,Business,4.4,74177.24,13,Low,4.65,79,0.13,85,49.16,318383843.97
2001-11-21,AI,Tesla T4,Middle East,4182,Cloud Providers,Individual,2,133963.92,24,Medium,0.62,71,0.12,65,34.94,303971715.73
2012-08-15,OEM,RTX 3080,Middle East,3055,Educational Institutions,Business,2.1,57642.02,5,Medium,4.89,58,0.06,52,42.84,291086560.13
2019-07-25,Data Center,RTX 3080,Middle East,1757,Educational Institutions,Business,4,81523.18,12,Low,0.76,41,0.24,85,34.52,2548116985.22
2019-10-28,OEM,Tesla T4,Middle East,188,Cloud Providers,Individual,2.8,131055.5,18,Medium,4.26,26,0.14,70,68.17,9943288849.1
1995-12-22,OEM,Quadro P2200,Middle East,3075,AI Researchers,Individual,1.7,31171.79,22,Medium,1.63,83,0.22,80,30.89,317913474.88
2021-05-14,OEM,Quadro P2200,Middle East,3636,Educational Institutions,Business,3.6,183486.45,20,Low,0.32,13,0.07,90,65.93,31217616742.65
1997-10-10,Gaming,RTX 3080,Middle East,925,AI Researchers,Individual,2.9,103914.71,6,High,2.5,23,0.22,59,56.49,285152680.56
2014-09-18,OEM,Tesla V100,Middle East,4806,Gamers,Business,1.7,74204.57,21,High,4.39,77,0.26,73,51.32,283319630.89
2000-03-08,Gaming,RTX 3080,Middle East,4805,Gamers,Business,3.5,39763.25,6,High,0.57,48,0.1,64,65.66,296472243.36
2001-06-23,OEM,RTX 3080,Middle East,4301,Cloud Providers,Business,1.1,82433.77,23,High,2.61,21,0.27,51,41.61,310345983.64
1998-10-07,Gaming,Tesla T4,Middle East,1664,Cloud Providers,Business,1.6,89151.47,18,Low,3.72,52,0.29,89,30.61,286452156.74
2023-03-29,Data Center,Tesla T4,Middle East,3851,Cloud Providers,Individual,1.9,128761.79,4,High,0.93,20,0.06,90,35.07,334085904703.44
2018-09-08,Gaming,Tesla V100,Middle East,4741,Cloud Providers,Individual,4.7,167422.76,3,Medium,4.09,51,0.23,83,54.99,1485885427.82
2011-01-09,OEM,RTX 3080,Middle East,1353,Gamers,Individual,3.6,88130.98,2,High,2.85,49,0.09,88,34.61,281937632.65
2005-04-08,OEM,RTX 3080,Middle East,3375,Educational Institutions,Individual,3.5,145921.17,6,High,2.21,82,0.26,50,65.53,284602786.12
2003-01-24,OEM,Quadro P2200,Middle East,3012,Cloud Providers,Individual,4.8,184553.93,10,Medium,0.65,16,0.22,52,66.7,301674250.59
2001-02-04,AI,RTX 4090,Middle East,4202,Educational Institutions,Business,2.4,95526.26,8,Medium,2.23,30,0.2,77,63.21,281503943.71
1994-08-03,AI,Quadro P2200,Middle East,683,Gamers,Business,2,28537.11,20,Medium,3.32,70,0.15,86,37.61,1567417291.02
2004-09-13,Gaming,RTX 3080,Middle East,2704,Gamers,Business,2.2,24722.34,7,Low,1.34,63,0.06,73,63.94,315275565.81
1999-04-03,Data Center,Tesla T4,Middle East,3446,Cloud Providers,Individual,4.7,155142.91,9,Medium,0.69,11,0.11,83,65.68,286445604.17
1996-03-08,AI,Tesla V100,Middle East,2075,Cloud Providers,Business,1.3,92538.48,19,High,3.97,76,0.27,87,55.48,313820052.62
2008-01-21,Gaming,Tesla T4,Middle East,1997,Educational Institutions,Individual,2.7,45270.31,4,High,0.62,46,0.14,69,44.24,280495202.25
2004-12-09,AI,Tesla T4,Middle East,4956,Gamers,Individual,3.3,143169.43,4,High,0.44,28,0.13,59,66.55,306121626.8
2013-11-09,AI,Quadro P2200,Middle East,2850,AI Researchers,Business,1.2,80574.9,11,Low,4.9,50,0.25,75,32.94,310168855.21
1996-08-17,Gaming,Quadro P2200,Middle East,2427,AI Researchers,Business,3.1,47154.31,10,Medium,2.13,26,0.14,88,68.91,298568782.16
1996-09-28,AI,RTX 3080,Middle East,4236,AI Researchers,Individual,3.3,26557.63,16,Low,2.78,68,0.2,51,68.87,318929092.57
2022-02-22,Gaming,RTX 4090,Middle East,2182,Cloud Providers,Individual,3.1,141691.65,12,High,2.01,77,0.25,55,46.2,238033222261.58
2021-11-18,AI,Tesla V100,Middle East,1486,Cloud Providers,Individual,4.7,171320.05,9,Low,2.14,37,0.16,59,58.49,34543125241.64
2021-07-14,Data Center,RTX 4090,Middle East,2529,Cloud Providers,Business,1,49548.51,13,Medium,0.57,17,0.1,75,59.34,62793053213.93
2020-04-18,Gaming,RTX 4090,Middle East,4013,Gamers,Individual,2.6,123663.12,4,High,2.69,69,0.17,84,54.59,2284530511.53
2018-10-09,OEM,RTX 3080,Middle East,3959,AI Researchers,Individual,4,174552.37,21,High,0.36,55,0.22,77,58.56,1875948843.91
2019-07-07,Gaming,RTX 4090,Middle East,3690,Educational Institutions,Business,4,61297.75,2,High,0.49,32,0.28,84,33.48,5662519390.53
2023-05-07,Gaming,RTX 3080,Middle East,3273,Educational Institutions,Business,3.5,95104.6,13,Medium,3.39,37,0.13,61,37.77,505915790447.3
1999-07-05,AI,Tesla T4,Middle East,1694,AI Researchers,Individual,1.6,97384.94,7,Medium,1.73,61,0.23,88,57.29,317581114.9
2010-04-11,Data Center,RTX 4090,Middle East,1010,Gamers,Individual,4.2,65420.8,18,Medium,3.6,87,0.28,80,38.87,284709100.87
2019-05-10,AI,RTX 4090,Middle East,181,Gamers,Individual,3,65439.98,13,Low,4.13,22,0.17,76,30.23,6410188138.23
2020-06-18,Gaming,Tesla V100,Middle East,4161,Cloud Providers,Individual,2.5,32488.01,3,Medium,2.55,36,0.09,51,56.18,3781398724.53
2021-07-11,Gaming,RTX 3080,Middle East,2907,Educational Institutions,Individual,1.8,136506.52,14,Low,4.15,46,0.16,55,56.84,62613102585.87
2021-03-20,AI,RTX 3080,Middle East,4126,Gamers,Individual,4.7,136808.85,2,Low,1.2,12,0.21,87,62.1,45827772379.69
1993-12-16,AI,Quadro P2200,Middle East,4547,Cloud Providers,Individual,2.5,78596.11,14,High,0.84,22,0.17,80,36.63,1110015020.14
1996-02-26,Gaming,RTX 3080,Middle East,3302,Educational Institutions,Business,2.8,124495.95,21,High,1.59,13,0.14,53,48.62,286453602.58
1994-08-06,OEM,RTX 4090,Middle East,2282,AI Researchers,Individual,1.3,50482.22,16,Medium,1.85,14,0.18,69,50.55,1566406657.91
2011-06-16,Data Center,Tesla T4,Middle East,3033,AI Researchers,Business,3.7,74357.08,18,Medium,2.4,15,0.26,89,50.13,285431485.77
1998-11-24,Gaming,Tesla T4,Middle East,3722,Cloud Providers,Business,3.2,107068.33,25,Medium,3.65,68,0.07,64,38.57,308919722.68
2017-03-21,Gaming,Quadro P2200,Middle East,3500,Cloud Providers,Business,1.1,29289.14,13,Low,1.72,80,0.18,81,50.84,298727411.9
2011-05-01,Data Center,Tesla V100,Middle East,3367,AI Researchers,Business,2.9,144066.6,3,High,2.89,33,0.18,72,33,310956970.83
2017-06-27,OEM,Tesla T4,Middle East,926,Gamers,Business,5,159078.67,20,Low,1.58,75,0.12,59,43.11,285026824.88
2007-11-09,Gaming,Quadro P2200,Middle East,4658,Gamers,Business,3.1,48867.35,21,High,2.17,86,0.17,83,37,294522500.47
2011-01-31,AI,Tesla T4,Middle East,222,Educational Institutions,Individual,3.7,188306.84,21,High,2.61,80,0.23,61,62.14,313119608.55
2000-02-24,Gaming,Quadro P2200,Middle East,1105,Educational Institutions,Individual,1.3,62325.48,4,High,0.93,20,0.17,67,65.96,295271948.43
2019-08-03,OEM,RTX 3080,Middle East,1931,Gamers,Business,3.8,139990.43,24,Low,1.71,74,0.1,71,63.56,5744251038.47
2002-09-09,Data Center,RTX 3080,Middle East,683,Gamers,Business,2.6,119578.73,0,Medium,0.35,20,0.09,67,59.5,288151617.24
2019-02-23,OEM,RTX 4090,Middle East,4135,AI Researchers,Individual,2.6,158995.19,24,Medium,1.03,70,0.08,52,33.49,8467423400.55
1995-12-25,AI,RTX 3080,Middle East,969,Gamers,Business,3,126121.49,16,Medium,3.71,14,0.14,83,64.68,291068226.07
1997-02-13,Gaming,RTX 4090,Middle East,4459,Gamers,Individual,1.3,19451.81,17,Medium,3.14,27,0.12,74,32.09,290927033.22
1995-07-15,AI,Tesla V100,Middle East,4812,Gamers,Business,4.9,195150.29,13,Low,2.03,29,0.25,69,52.93,301739983.49
2004-07-22,AI,RTX 3080,Middle East,4625,Cloud Providers,Business,1.4,69080.88,12,Medium,3.93,87,0.2,63,60.43,307805531.24
2010-08-27,AI,Tesla T4,Middle East,2267,Gamers,Individual,1.9,94879.86,6,Medium,4.05,47,0.26,57,43.65,294077932.86
2022-07-18,AI,RTX 3080,Middle East,4061,Educational Institutions,Individual,3.8,110602.46,7,Low,1.68,53,0.22,60,41.06,124055942795.09
1995-07-28,AI,Quadro P2200,Middle East,3654,Educational Institutions,Individual,2,166158.01,25,Low,4.58,38,0.11,64,36.23,299387847.44
2008-06-09,OEM,RTX 4090,Middle East,785,Educational Institutions,Individual,1.1,28895.57,1,High,3.77,38,0.05,85,48.93,311136184.85
1996-12-06,Gaming,RTX 3080,Middle East,892,AI Researchers,Business,4.6,111081.4,22,Medium,2.9,70,0.13,88,65.97,305880185.95
2019-10-11,Gaming,Tesla V100,Middle East,2316,Educational Institutions,Individual,4.2,77936.38,13,Medium,4.85,26,0.27,77,64.57,6540892950.36
2024-04-25,OEM,Tesla T4,Middle East,4869,Gamers,Individual,1.3,136386.87,4,High,2.62,24,0.28,81,48.48,962781052718.82
1999-08-12,Gaming,Tesla T4,Middle East,2808,Cloud Providers,Individual,2.8,72574.79,0,Low,3.68,22,0.3,63,68.05,286584442.25
2013-07-31,Gaming,RTX 4090,Middle East,2899,Gamers,Individual,3.3,149770.72,4,Low,2.87,67,0.25,61,33.09,286823877.63
2015-04-22,Gaming,Quadro P2200,Middle East,998,Cloud Providers,Business,1.9,45600.89,5,Medium,2.72,36,0.17,72,66.83,301358986.15
2015-12-04,AI,RTX 3080,Middle East,3701,Gamers,Business,3.4,193043.16,17,High,4.14,64,0.12,68,62.8,319655410.16
2008-04-02,AI,Tesla T4,Middle East,4028,Educational Institutions,Business,1.8,197008.77,20,High,4.14,23,0.05,70,43.59,317358211.73
2002-04-10,OEM,Quadro P2200,Middle East,408,AI Researchers,Individual,2.2,19429.1,21,High,1.43,82,0.26,82,61.72,310125080.41
2007-11-22,OEM,Tesla V100,Middle East,3091,Gamers,Individual,2.5,38397.03,4,Low,4.39,65,0.15,59,57.53,281958134.5
2000-08-17,Gaming,Tesla V100,Middle East,1683,Gamers,Individual,4.2,132552.55,20,Low,0.98,87,0.07,71,51.54,298250337.81
2003-10-26,Data Center,RTX 3080,Middle East,2338,Educational Institutions,Individual,4.7,172351.29,15,High,0.62,58,0.18,65,37.66,280663647.46
2009-06-28,Data Center,Tesla T4,Middle East,585,Gamers,Individual,1.9,12928.75,10,Medium,3.99,82,0.14,88,69.03,301029997.11
2011-07-23,Gaming,Quadro P2200,Middle East,2775,AI Researchers,Individual,2.9,105762,4,Medium,2.22,90,0.13,55,50.32,302593444.69
2011-03-09,Gaming,Tesla V100,Middle East,3722,Educational Institutions,Individual,2.5,113939.01,22,Medium,2.4,43,0.21,64,65.85,280127267.17
2018-08-13,Gaming,Quadro P2200,Middle East,3510,Cloud Providers,Individual,2.9,191578.57,24,Low,4.44,81,0.08,79,55.68,1479508033.4
1999-12-30,AI,RTX 4090,Middle East,2820,AI Researchers,Individual,4.1,149540.85,7,Medium,2.26,31,0.23,74,63.47,287398743.99
1994-07-17,Data Center,Tesla T4,Middle East,4688,Cloud Providers,Individual,4.2,49431.26,15,High,4.36,37,0.24,67,64.15,1485565108.02
2006-08-14,OEM,Tesla T4,Middle East,1666,Gamers,Business,2.2,36709.95,2,Low,3.05,83,0.21,78,34.76,301816696.95
2022-07-14,Data Center,RTX 3080,Middle East,3718,Educational Institutions,Individual,3,88807.73,10,Medium,2.7,54,0.12,89,39.08,154032006771.23
2009-06-22,OEM,RTX 4090,Middle East,3678,AI Researchers,Business,3.7,146003.23,19,Low,3.72,46,0.19,67,51.17,290354809.26
2002-12-18,Data Center,RTX 3080,Middle East,4172,Cloud Providers,Individual,2.8,84003.86,12,High,1.15,87,0.17,50,51.16,291580742.94
2010-12-22,Data Center,RTX 3080,Middle East,1497,Gamers,Individual,2.5,88998.36,11,Low,0.93,80,0.07,60,67.11,306910941.56
2023-06-30,OEM,RTX 4090,Middle East,1414,Educational Institutions,Individual,4.2,79512.33,17,Low,4.78,26,0.29,68,31.89,365894743736.34
2005-01-19,OEM,Tesla T4,Middle East,1841,AI Researchers,Individual,4.2,185321.7,11,Medium,0.74,83,0.12,89,56.21,284313046.06
2005-02-14,Gaming,RTX 3080,Middle East,1535,Educational Institutions,Business,3.6,189185.27,7,Medium,3.12,62,0.27,85,60.35,308859477.85
2007-09-21,Gaming,RTX 4090,Middle East,1912,AI Researchers,Individual,2.1,108940.81,2,Low,3.51,21,0.08,88,33.55,289702892.44
2000-04-12,OEM,RTX 3080,Middle East,3543,Educational Institutions,Business,1.8,66353.95,5,Low,2.1,90,0.14,68,43.57,288186870.83
2004-02-03,OEM,Tesla V100,Middle East,412,Gamers,Business,4.9,195229.11,8,Low,4.28,15,0.17,55,64.29,309438049.86
2022-08-07,OEM,Tesla T4,Middle East,3875,Gamers,Individual,2.5,149148.68,2,Low,3.06,50,0.07,80,64.34,257810669319.83
2018-06-26,Gaming,Quadro P2200,Middle East,507,Gamers,Individual,4.2,142130.92,22,Medium,4.19,31,0.09,75,54.04,1830826659.04
2020-05-04,Data Center,Tesla V100,Middle East,3508,Cloud Providers,Business,4.9,53470.3,14,Medium,0.95,43,0.21,52,50.01,2894847859.44
1994-06-04,Gaming,Tesla T4,Middle East,4792,Gamers,Individual,4.3,164704.41,3,High,4.54,19,0.2,75,56.26,1463948287.48
2004-06-03,Gaming,Quadro P2200,Middle East,1980,AI Researchers,Individual,3.9,122995.5,21,Low,4.86,23,0.06,79,33.08,291915275.08
2006-07-12,OEM,RTX 3080,Middle East,271,AI Researchers,Individual,1.5,111728.71,6,High,4.8,26,0.21,81,62.25,307874586.46
1996-09-04,Gaming,Quadro P2200,Middle East,853,AI Researchers,Individual,3.5,45701.84,16,High,0.91,76,0.08,66,59.86,296496628.8
1999-08-24,Gaming,RTX 4090,Middle East,1999,Gamers,Individual,1.2,77283.85,24,High,1.59,22,0.29,85,45.64,308260921.46
2021-04-05,Gaming,RTX 3080,Middle East,787,Educational Institutions,Business,4.8,123896.45,17,Medium,1.58,42,0.16,72,37.3,58742350222.21
2022-08-19,Data Center,RTX 3080,Middle East,3634,Cloud Providers,Individual,1.9,82309,14,High,4.79,53,0.1,86,57.53,207088147644.87
2015-05-21,Data Center,Tesla T4,Middle East,2101,AI Researchers,Business,1.4,103642.29,18,High,2.15,41,0.17,85,60.59,289484982.94
2017-10-28,AI,Quadro P2200,Middle East,3490,AI Researchers,Individual,3.7,82531.67,20,High,4.64,68,0.11,83,56.76,286690236.47
2001-05-31,AI,Tesla V100,Middle East,3489,Cloud Providers,Individual,3.2,55336.61,2,High,0.34,72,0.22,86,68.13,315232599.64
2005-09-19,AI,Tesla T4,Middle East,2039,Gamers,Business,4,16291.68,9,Low,0.85,71,0.14,76,33.09,316632402.04
2023-03-05,OEM,Tesla V100,Middle East,1474,Educational Institutions,Business,1.6,53053.53,5,High,1.42,58,0.12,88,41.02,498000833953.21
2021-04-11,AI,RTX 4090,Middle East,1639,Cloud Providers,Individual,1.3,60582.07,20,High,1.1,26,0.2,71,42.63,42781777217.52
1994-10-12,AI,RTX 3080,Middle East,1363,AI Researchers,Business,4.4,34657.31,24,High,1.42,83,0.25,68,43.12,1804409056.23
